# generated by scripts/stat-model.py from awakened-poe-trade@ce551eb7 renderer/public/data/en/stats.ndjson, ../trade-query/data/stats-2026-09-12.json, ../trade-query/data/stat-collisions.csv, ../repoe/data/trade-stat-map.csv
trade_id,category,capture_text,capture_option,apt_carries,apt_ref,apt_container,apt_group_strat,apt_ids_in_category,apt_ref_equals_capture_text,collision,collision_size,collision_verdict,repoe_english
explicit.stat_395808938,explicit,Your Maps contain an additional Imprisoned Monster,,yes,Area contains an additional Imprisoned Monster,plain,,1,no,no,,,yes
explicit.stat_3959101898,explicit,Herald of Thunder has #% increased Mana Reservation Efficiency,,no,,,,,,yes,2,partly_carried,yes
explicit.stat_3959337123,explicit,Hollow Palm Technique,,yes,Hollow Palm Technique,plain,,1,yes,no,,,yes
explicit.stat_3959546773,explicit,Skills used by Spectral Totems deal #% more Damage,,yes,Skills used by Spectral Totems deal #% more Damage,plain,,1,yes,no,,,yes
explicit.stat_3960907415,explicit,Area contains a Smuggler's Cache,,yes,Area contains a Smuggler's Cache,plain,,1,yes,no,,,yes
explicit.stat_3961014595,explicit,#% increased Spell Damage per 16 Intelligence,,yes,#% increased Spell Damage per 16 Intelligence,plain,,1,yes,no,,,yes
explicit.stat_396113830,explicit,Projectiles from Attacks Fork,,yes,Projectiles from Attacks Fork,plain,,1,yes,no,,,yes
explicit.stat_3961213398,explicit,Regenerate #% of Life per second per Power Charge,,yes,Regenerate #% of Life per second per Power Charge,plain,,1,yes,no,,,yes
explicit.stat_3962278098,explicit,#% increased Fire Damage,,yes,#% increased Fire Damage,plain,,1,yes,no,,,yes
explicit.stat_3962675867,explicit,Ultimatum Rewards in your Maps have #% increased chance to be Legion Items,,yes,Ultimatum Rewards in your Maps have #% increased chance to be Legion Items,plain,,1,yes,no,,,yes
explicit.stat_3962823719,explicit,Melee Attacks Knock Enemies Back on Hit,,no,,,,,,no,,,yes
explicit.stat_3962960008,explicit,Delirium Encounters in your Maps are #% more likely to spawn Unique Bosses,,yes,Delirium Encounters in your Maps are #% more likely to spawn Unique Bosses,plain,,1,yes,no,,,no
explicit.stat_3963266703,explicit,Breaches in your Maps have #% increased chance to belong to Xoph,,no,,,,,,no,,,yes
explicit.stat_3964074505,explicit,Summoned Arbalists have #% chance to Intimidate for 4 seconds on Hit,,yes,Summoned Arbalists have #% chance to Intimidate for 4 seconds on Hit,plain,,1,yes,no,,,yes
explicit.stat_3964634628,explicit,Adds # to # Fire Damage to Spells and Attacks,,yes,Adds # to # Fire Damage to Spells and Attacks,plain,,1,yes,no,,,yes
explicit.stat_3964669425,explicit,#% more Mana cost of Lightning Skills while Shocked,,yes,#% more Mana cost of Lightning Skills while Shocked,plain,,1,yes,no,,,yes
explicit.stat_3965637181,explicit,Immunity to Bleeding and Corrupted Blood during Effect,,yes,Immunity to Bleeding and Corrupted Blood during Effect,plain,,1,yes,no,,,yes
explicit.stat_3965835074,explicit,Scarabs found in your Maps cannot be Expedition Scarabs,,yes,Scarabs found in your Maps cannot be Expedition Scarabs,plain,,1,yes,no,,,no
explicit.stat_3967028570,explicit,#% of Chaos Damage is taken from Mana before Life,,yes,#% of Chaos Damage is taken from Mana before Life,plain,,1,yes,no,,,yes
explicit.stat_3967122169,explicit,Heist Chests have a #% chance to Duplicate contained Map Fragments,,yes,Heist Chests have a #% chance to Duplicate contained Map Fragments,plain,,1,yes,no,,,yes
explicit.stat_3967765261,explicit,1 Added Passive Skill is Bloodscent,,yes,1 Added Passive Skill is Bloodscent,plain,,1,yes,no,,,yes
explicit.stat_3967804254,explicit,#% increased Rarity of Items found from Hiveborn Monsters,,no,,,,,,no,,,no
explicit.stat_3967845372,explicit,Curse Enemies with Vulnerability on Hit,,yes,Curse Enemies with Vulnerability on Hit,group,percent-merge,1,yes,no,,,yes
explicit.stat_3968454273,explicit,Gain Soul Eater during any Flask Effect,,yes,Gain Soul Eater during any Flask Effect,plain,,1,yes,no,,,yes
explicit.stat_3969573213,explicit,Performing Counter-Thaumaturgy during Lockdown doesn't take additional time,,yes,Performing Counter-Thaumaturgy during Lockdown doesn't take additional time,plain,,1,yes,no,,,no
explicit.stat_3969608626,explicit,"Effect is not removed when Unreserved Mana is Filled
Effect does not Queue",,yes,"Effect is not removed when Unreserved Mana is Filled
Effect does not Queue",plain,,1,yes,no,,,yes
explicit.stat_3970396418,explicit,Mercury Footprints,,yes,Mercury Footprints,plain,,1,yes,no,,,yes
explicit.stat_3970432307,explicit,Grants Level # Purity of Fire Skill,,yes,Grants Level # Purity of Fire Skill,group,select,1,yes,yes,2,group_select,yes
explicit.stat_3970941380,explicit,Aura Skills other than Pride are Disabled,,yes,Aura Skills other than Pride are Disabled,plain,,1,yes,no,,,yes
explicit.stat_3973790753,explicit,Gain a Power Charge when you Hit a Frozen Enemy,,yes,Gain a Power Charge when you Hit a Frozen Enemy,plain,,1,yes,no,,,yes
explicit.stat_3976916585,explicit,Summoned Arbalists have #% chance to Unnerve for 4 seconds on Hit,,yes,Summoned Arbalists have #% chance to Unnerve for 4 seconds on Hit,plain,,1,yes,no,,,yes
explicit.stat_3976991498,explicit,When you Kill a Magic Monster gain its Modifiers for 60 seconds,,yes,When you Kill a Magic Monster gain its Modifiers for 60 seconds,plain,,1,yes,no,,,yes
explicit.stat_3977907993,explicit,Adds # to # Fire Damage to Hits with this Weapon against Blinded Enemies,,yes,Adds # to # Fire Damage to Hits with this Weapon against Blinded Enemies,plain,,1,yes,no,,,yes
explicit.stat_397829245,explicit,#% chance to not generate Alert Level on opening a Chest using Perception,,yes,#% chance to not generate Alert Level on opening a Chest using Perception,plain,,1,yes,no,,,no
explicit.stat_3978557462,explicit,Final Map Boss in each Map has #% chance to drop an additional Unique Item,,no,,,,,,no,,,no
explicit.stat_3979476531,explicit,Critical Strikes do not inherently Freeze,,yes,Critical Strikes do not inherently Freeze,plain,,1,yes,no,,,yes
explicit.stat_3981126005,explicit,Area contains a Bismuth Ore Deposit,,no,,,,,,no,,,yes
explicit.stat_3981960937,explicit,#% chance to Avoid being Shocked while Chilled,,yes,#% chance to Avoid being Shocked while Chilled,plain,,1,yes,no,,,yes
explicit.stat_3982634141,explicit,Area contains an additional Regal Harbinger,,no,,,,,,no,,,yes
explicit.stat_398335579,explicit,Manifested Dancing Dervishes disables both weapon slots,,yes,Manifested Dancing Dervishes disables both weapon slots,plain,,1,yes,no,,,yes
explicit.stat_3983981705,explicit,#% chance to Blind Enemies on Critical Strike,,yes,#% chance to Blind Enemies on Critical Strike,plain,,1,yes,no,,,yes
explicit.stat_3984519770,explicit,Socketed Gems have #% chance to Ignite,,yes,Socketed Gems have #% chance to Ignite,plain,,1,yes,no,,,yes
explicit.stat_3984980429,explicit,1 Added Passive Skill is Follow-Through,,yes,1 Added Passive Skill is Follow-Through,plain,,1,yes,no,,,yes
explicit.stat_3985468650,explicit,Grants Level # Blood Offering Skill,,yes,Grants Level # Blood Offering Skill,plain,,1,yes,no,,,yes
explicit.stat_3986030307,explicit,Gain # Endurance Charge on use,,yes,Gain # Endurance Charge on use,plain,,1,yes,no,,,yes
explicit.stat_3986342559,explicit,#% increased Impale Duration,,no,,,,,,no,,,yes
explicit.stat_3986347319,explicit,#% additional Physical Damage Reduction per Power Charge,,yes,#% additional Physical Damage Reduction per Power Charge,plain,,1,yes,no,,,yes
explicit.stat_3986662538,explicit,Lanes of Blight Encounters in your Maps have #% chance for an additional Reward Chest,,yes,Lanes of Blight Encounters in your Maps have #% chance for an additional Reward Chest,plain,,1,yes,no,,,yes
explicit.stat_3986704288,explicit,Magic Utility Flasks cannot be Used,,yes,Magic Utility Flasks cannot be Used,plain,,1,yes,no,,,yes
explicit.stat_398702949,explicit,Gain a Frenzy Charge on Critical Strike,,yes,Gain a Frenzy Charge on Critical Strike,group,percent-merge,1,yes,no,,,yes
explicit.stat_3988349707,explicit,+#% to Damage over Time Multiplier,,yes,+#% to Damage over Time Multiplier,plain,,1,yes,no,,,yes
explicit.stat_3989101809,explicit,Skills used by this Graft have #% chance to inflict Vulnerability on Hit,,no,,,,,,no,,,no
explicit.stat_3989400244,explicit,1 Added Passive Skill is Low Tolerance,,yes,1 Added Passive Skill is Low Tolerance,plain,,1,yes,no,,,yes
explicit.stat_398940995,explicit,Non-Chilled Enemies you inflict Bleeding on are Chilled,,yes,Non-Chilled Enemies you inflict Bleeding on are Chilled,plain,,1,yes,no,,,yes
explicit.stat_3990082744,explicit,Gain additional Elemental Damage Reduction equal to half your Chaos Resistance,,yes,Gain additional Elemental Damage Reduction equal to half your Chaos Resistance,plain,,1,yes,no,,,yes
explicit.stat_3991611906,explicit,Gems found in your Maps have #% chance to have 20% Quality,,no,,,,,,no,,,no
explicit.stat_3991644188,explicit,Players' Minions have #% more Movement Speed,,no,,,,,,no,,,yes
explicit.stat_3991837781,explicit,Left ring slot: you and your Minions prevent +#% of Reflected Elemental Damage,,yes,Left ring slot: you and your Minions prevent +#% of Reflected Elemental Damage,plain,,1,yes,no,,,no
explicit.stat_3992439283,explicit,+#% Critical Strike Multiplier while a Rare or Unique Enemy is Nearby,,yes,+#% Critical Strike Multiplier while a Rare or Unique Enemy is Nearby,plain,,1,yes,no,,,yes
explicit.stat_3992636701,explicit,+#% to Critical Strike Chance while affected by Aspect of the Cat,,yes,+#% to Critical Strike Chance while affected by Aspect of the Cat,plain,,1,yes,no,,,yes
explicit.stat_399295164,explicit,"Rogue Exiles have #% increased Attack, Cast and Movement Speed",,no,,,,,,no,,,yes
explicit.stat_399319107,explicit,Your Maps have #% increased chance to contain Niko,,no,,,,,,no,,,no
explicit.stat_3993865658,explicit,Pride has #% increased Mana Reservation Efficiency,,yes,Pride has #% increased Mana Reservation Efficiency,plain,,1,yes,yes,2,partly_carried,yes
explicit.stat_3993957711,explicit,1 Added Passive Skill is Sleepless Sentries,,yes,1 Added Passive Skill is Sleepless Sentries,plain,,1,yes,no,,,yes
explicit.stat_3994193163,explicit,Added Small Passive Skills also grant: +# to Maximum Mana,,yes,Added Small Passive Skills also grant: +# to Maximum Mana,plain,,1,yes,no,,,yes
explicit.stat_3995612171,explicit,#% increased Arctic Armour Buff Effect,,yes,#% increased Arctic Armour Buff Effect,plain,,1,yes,no,,,yes
explicit.stat_3995650818,explicit,#% increased Effect of Non-Curse Auras from your Skills while you have a Linked Target,,yes,#% increased Effect of Non-Curse Auras from your Skills while you have a Linked Target,plain,,1,yes,no,,,yes
explicit.stat_3996149330,explicit,+# to Accuracy Rating per 10 Intelligence on Unallocated Passives in Radius,,yes,+# to Accuracy Rating per 10 Intelligence on Unallocated Passives in Radius,plain,,1,yes,no,,,yes
explicit.stat_3997368968,explicit,+# to maximum Divine Charges,,yes,+# to maximum Divine Charges,plain,,1,yes,no,,,yes
explicit.stat_3998071134,explicit,Socketed Gems are Supported by Level # Cursed Ground,,no,,,,,,yes,2,partly_carried,yes
explicit.stat_3998191356,explicit,Non-Chilled Enemies you Poison are Chilled,,yes,Non-Chilled Enemies you Poison are Chilled,plain,,1,yes,no,,,yes
explicit.stat_3998316,explicit,1 Added Passive Skill is Ancestral Might,,yes,1 Added Passive Skill is Ancestral Might,plain,,1,yes,no,,,yes
explicit.stat_3998967779,explicit,Minions have #% chance to cause Bleeding with Attacks,,yes,Minions have #% chance to cause Bleeding with Attacks,plain,,1,yes,no,,,yes
explicit.stat_3999401129,explicit,#% of Cold Damage Leeched as Life,,yes,#% of Cold Damage Leeched as Life,group,trivial-merge,1,yes,no,,,yes
explicit.stat_3999870307,explicit,Summoned Raging Spirits have #% increased maximum Life,,yes,Summoned Raging Spirits have #% increased maximum Life,plain,,1,yes,no,,,yes
explicit.stat_3999959974,explicit,Lightning Resistance does not affect Lightning Damage taken,,yes,Lightning Resistance does not affect Lightning Damage taken,plain,,1,yes,no,,,yes
explicit.stat_4000101551,explicit,Minions have #% increased Cast Speed,,yes,Minions have #% increased Cast Speed,plain,,1,yes,no,,,yes
explicit.stat_4001105802,explicit,Skills which Throw Traps have +# Cooldown Use,,yes,Skills which Throw Traps have +# Cooldown Use,plain,,1,yes,no,,,yes
explicit.stat_4003278965,explicit,Map has # additional random Modifier,,yes,Map has # additional random Modifier,plain,,1,yes,no,,,yes
explicit.stat_4003593289,explicit,Grants Immunity to Hinder for # seconds if used while Hindered,,yes,Grants Immunity to Hinder for # seconds if used while Hindered,plain,,1,yes,no,,,yes
explicit.stat_4003821677,explicit,Imprisoned Monsters take #% increased Damage,,no,,,,,,no,,,yes
explicit.stat_4004011170,explicit,#% increased Chaos Damage for each Corrupted Item Equipped,,yes,#% increased Chaos Damage for each Corrupted Item Equipped,plain,,1,yes,no,,,yes
explicit.stat_4004160031,explicit,#% increased time before Lockdown,,no,,,,,,yes,2,partly_carried,yes
explicit.stat_4004298002,explicit,Unaffected by Desecrated Ground,,yes,Unaffected by Desecrated Ground,plain,,1,yes,no,,,yes
explicit.stat_4005027470,explicit,Can be Enchanted by a Kalguuran Runesmith,,yes,Can be Enchanted by a Kalguuran Runesmith,plain,,1,yes,no,,,yes
explicit.stat_4006301249,explicit,Socketed Minion Gems are Supported by Level # Life Leech,,yes,Socketed Minion Gems are Supported by Level # Life Leech,plain,,1,yes,no,,,yes
explicit.stat_4007482102,explicit,Can't use Chest armour,,yes,Can't use Chest armour,plain,,1,yes,no,,,yes
explicit.stat_4007740198,explicit,+40% to Maximum Effect of Shock,,yes,+40% to Maximum Effect of Shock,group,flag-merge,1,yes,no,,,yes
explicit.stat_4007938693,explicit,Triggers Level # Manifest Dancing Dervishes on Rampage,,yes,Triggers Level # Manifest Dancing Dervishes on Rampage,plain,,1,yes,no,,,yes
explicit.stat_4008016019,explicit,Beyond Portals in your Maps have #% chance to spawn an additional Beyond Demon,,no,,,,,,no,,,yes
explicit.stat_4009462747,explicit,Grants Level # Savage Barnacle,,yes,Grants Level # Savage Barnacle,plain,,1,yes,no,,,yes
explicit.stat_4012065952,explicit,#% increased chance for Equipment Items dropped in your Maps to have Memory Strands,,yes,#% increased chance for Equipment Items dropped in your Maps to have Memory Strands,plain,,1,yes,no,,,yes
explicit.stat_4012281889,explicit,Unaffected by Frostbite while affected by Purity of Ice,,yes,Unaffected by Frostbite while affected by Purity of Ice,plain,,1,yes,no,,,yes
explicit.stat_4013357916,explicit,Skills used by this Graft have +#% to Critical Strike Multiplier,,no,,,,,,no,,,no
explicit.stat_4013794060,explicit,Skills gain a Base Energy Shield Cost equal to #% of Base Mana Cost,,yes,Skills gain a Base Energy Shield Cost equal to #% of Base Mana Cost,plain,,1,yes,no,,,yes
explicit.stat_4014328139,explicit,Unaffected by Chill while Leeching Mana,,yes,Unaffected by Chill while Leeching Mana,plain,,1,yes,no,,,yes
explicit.stat_4015227054,explicit,Trigger Level # Cinders when Equipped,,yes,Trigger Level # Cinders when Equipped,plain,,1,yes,no,,,yes
explicit.stat_4015395070,explicit,"Gain #% of Physical Damage as Extra Cold Damage if you've
used a Sapphire Flask Recently",,yes,"Gain #% of Physical Damage as Extra Cold Damage if you've
used a Sapphire Flask Recently",plain,,1,yes,no,,,yes
explicit.stat_4015621042,explicit,#% increased Energy Shield (Local),,yes,#% increased Energy Shield,plain,,1,no,no,,,yes
explicit.stat_4015918489,explicit,Socketed Gems are Supported by Level # Power Charge On Critical Strike,,yes,Socketed Gems are Supported by Level # Power Charge On Critical Strike,plain,,1,yes,no,,,yes
explicit.stat_4016251064,explicit,Totems which would be killed by Enemies become Spectral Totems for # seconds instead,,yes,Totems which would be killed by Enemies become Spectral Totems for # seconds instead,plain,,1,yes,no,,,yes
explicit.stat_4016588303,explicit,#% increased chance for your Maps to contain Memory Tears (Tier 16+),,yes,#% increased chance for your Maps to contain Memory Tears (Tier 16+),plain,,1,yes,no,,,no
explicit.stat_401685616,explicit,Trigger Level # Shield Shatter when you Block,,yes,Trigger Level # Shield Shatter when you Block,plain,,1,yes,no,,,yes
explicit.stat_4016885052,explicit,Socketed Gems fire an additional Projectile,,yes,Socketed Gems fire an additional Projectile,plain,,1,yes,no,,,yes
explicit.stat_4017859836,explicit,Area contains roaming Hexfields,,no,,,,,,no,,,yes
explicit.stat_4017879067,explicit,#% increased Minion Movement Speed per 50 Dexterity,,yes,#% increased Minion Movement Speed per 50 Dexterity,plain,,1,yes,no,,,yes
explicit.stat_4018305528,explicit,1 Added Passive Skill is Compound Injury,,yes,1 Added Passive Skill is Compound Injury,plain,,1,yes,no,,,yes
explicit.stat_4020144606,explicit,Socketed Gems are Supported by Level # Added Cold Damage,,yes,Socketed Gems are Supported by Level # Added Cold Damage,plain,,1,yes,yes,2,separate_entries,yes
