# generated by scripts/hash-check.py from PathOfBuilding/src/Data/Mod*.lua @ 16de4b82, poe1/data/mods.json and stat_translations.json @ e2bd511a, ../trade-query/data/stats-2026-09-12.json
stat_id,stats_dat_hash,trade_number,attributed_by
local_jewel_molten_strike_projectiles_count_+%_final_with_40_str_in_radius,437550322,786380548,export
local_jewel_nearby_passives_dex_to_int,831184841,2075199521,export
local_jewel_nearby_passives_dex_to_str,1192632305,4097174922,export
local_jewel_nearby_passives_int_to_dex,1305244873,1608425196,export
local_jewel_nearby_passives_int_to_str,3877021083,1285587221,export
local_jewel_nearby_passives_str_to_dex,4034421442,2237528173,export
local_jewel_nearby_passives_str_to_int,211934883,3771273420,export
local_jewel_variable_ring_radius_value,2019931607,3642528642,export
local_kill_enemy_on_hit_if_under_15%_life_if_searing_exarch_dominant,2965435276,3768948090,export
local_left_ring_slot_-%_of_your_elemental_damage_cannot_be_reflected,2797818608,3991837781,pob
local_left_ring_slot_base_all_ailment_duration_on_self_+%,1624903684,221309863,export
local_left_ring_slot_cold_damage_taken_%_as_fire,3521923569,1323927995,export
local_left_ring_slot_cover_in_ash_for_x_seconds_when_igniting_enemy,1153085855,2533512212,export
local_left_ring_slot_curse_effect_on_self_+%,738204458,496053892,export
local_left_ring_slot_energy_shield,2422531855,1497601437,export
local_left_ring_slot_evasion_rating,880330982,674502195,export
local_left_ring_slot_fire_damage_taken_%_as_lightning,112496724,17730902,export
local_left_ring_slot_lightning_damage_taken_%_as_cold,2911412443,450178102,export
local_left_ring_slot_mana_regeneration_rate_+%,1813997456,195090426,export
local_left_ring_slot_mana_regeneration_rate_per_minute,2198061237,3241234878,export
local_left_ring_slot_minion_damage_taken_+%,3339514828,1916904011,export
local_left_ring_slot_no_energy_shield_recharge_or_regeneration,2351642096,4263540840,export
local_left_ring_slot_projectiles_from_spells_cannot_chain,3135742664,3647242059,export
local_left_ring_slot_projectiles_from_spells_fork,330994793,2437476305,export
local_left_ring_slot_skill_effect_duration_+%,491553217,3320868777,export
local_left_ring_slot_support_anticipation_rapid_fire_count,607680116,597522922,export
local_left_ring_socketed_curse_replaces_skitterbots_chilling_aura,1641422740,625885138,export
local_life_and_mana_gain_per_target,172928614,1420170973,export
local_life_gain_per_target,2741429671,821021828,export
local_life_gain_per_target_vs_blinded_enemies,1967600048,1649099067,export
local_life_leech_from_any_damage_permyriad,2265157768,1828023575,export+pob
local_life_leech_from_physical_damage_permyriad,3904844858,55876295,export
local_life_leech_is_instant,3857292626,1765389199,export
local_life_loss_%_to_prevent_during_flask_effect_to_lose_over_time,1953035726,41860024,export
local_lightning_penetration_%,2468160773,2387539034,export
local_lightning_resistance_%_per_2%_quality,3171223792,2702369635,export
local_maim_on_hit,3939614910,3418949024,export
local_maim_on_hit_%,1419836781,2763429652,export
local_mana_gain_per_target,2389873372,640052854,export
local_mana_leech_from_physical_damage_permyriad,2946870566,669069897,export
local_mana_leech_is_instant,1513351976,3287200156,export
local_maximum_energy_shield_+%_if_item_corrupted,3660461740,1025108940,export
local_maximum_life_+%_if_item_corrupted,181499997,3887484120,export
local_maximum_life_per_2%_quality,1321661716,2711867632,export
local_maximum_mana_per_2%_quality,1111779831,3764009282,export
local_maximum_prefixes_allowed_+,4112273418,3182714256,export
local_maximum_quality_+,1392903781,2039822488,export
local_maximum_quality_is_%,2408506467,275498888,export
local_maximum_sockets_+,3893611639,4099204231,export
local_maximum_suffixes_allowed_+,3821498189,718638445,export
local_minion_accuracy_rating_with_minion_abyss_jewel_socketed,1855661789,2388362438,export
local_minions_chance_to_gain_unholy_might_on_spell_hit_4_seconds_%_with_minion_abyss_jewel_socketed,1769973220,4122732904,export
local_movement_speed_+%_if_item_corrupted,607356640,2880601380,export
local_nearby_enemies_base_physical_damage_%_to_convert_to_fire,1406395975,3729324251,export
local_no_attribute_requirements,246192931,2739148464,export
local_no_block_chance,3962768127,1023752508,export
local_no_critical_strike_multiplier,204825111,1508661598,export
local_no_critical_strike_multiplier_during_flask_effect,635579421,2893557981,export
local_no_energy_shield,145914234,3109875952,export
local_num_additional_poisons_to_inflict_when_inflicting_poison,3665049186,2087599022,export
local_number_of_bloodworms_to_spawn_on_flask_use,2181268788,2434293916,export
local_physical_damage_%_to_convert_to_a_random_element,4105704333,1431238626,export
local_physical_damage_%_to_gain_as_cold_or_lightning,1978098616,1023968711,export
local_physical_damage_+%_per_socketed_murderous_jewel,2630109786,3081449522,export
local_physical_damage_reduction_rating_+%,2691333346,1062208444,export
local_poison_dot_multiplier_+,3890982945,4096656097,export
local_poison_duration_+%_during_flask_effect,3649009017,510304734,export
local_poison_on_critical_strike_chance_%,358779214,374737750,export
local_poison_on_hit,1453472125,4075957192,export
local_poison_on_hit_%,278958941,3885634897,export
local_prefix_mod_effect_+%,622491922,1794120699,export
local_quality_does_not_increase_defences,934921420,2677401098,export
local_quality_does_not_increase_physical_damage,3426923419,2052525717,export
local_recharge_on_crit,3760575456,2961372685,export
local_recharge_on_crit_%,609034184,3738001379,export
local_recharge_on_take_crit,646075130,3662336899,export
local_resist_all_elements_%_if_item_corrupted,2845134264,3731630482,export
local_right_ring_slot_-%_of_your_physical_damage_cannot_be_reflected,3581115374,3829555156,pob
local_right_ring_slot_base_all_ailment_duration_on_self_+%,3854032968,2457848738,export
local_right_ring_slot_base_energy_shield_regeneration_rate_per_minute_%,3853264534,3676958605,export
local_right_ring_slot_cold_damage_taken_%_as_lightning,2021531529,744858137,export
local_right_ring_slot_cover_in_frost_for_x_seconds_when_freezing_enemy,3186381666,3536082205,export
local_right_ring_slot_curse_effect_on_self_+%,1267360165,4279053153,export
local_right_ring_slot_fire_damage_taken_%_as_cold,542616671,2478238773,export
local_right_ring_slot_lightning_damage_taken_%_as_fire,4021210892,1905512385,export
local_right_ring_slot_maximum_mana,2727964276,417509375,export
local_right_ring_slot_minion_damage_taken_+%,2004164539,1069618951,export
local_right_ring_slot_no_mana_regeneration,3331475366,783864527,export
local_right_ring_slot_number_of_additional_chains_for_spell_projectiles,2333698047,1555918911,export
local_right_ring_slot_physical_damage_reduction_rating,1818207049,1223912433,export
local_right_ring_slot_projectiles_from_spells_cannot_fork,3683067796,2933024469,export
local_right_ring_slot_shockwave_support_added_cooldown_count,637856684,651133374,export
local_right_ring_slot_skill_effect_duration_+%,3144444068,2239667237,export
local_right_ring_socketed_curse_replaces_skitterbots_shocking_aura,2271069545,1809329372,export
local_ring_attack_speed_+%_final,2597676154,2418322751,export+pob
local_ring_burning_damage_+%_final,1172401368,3134513219,export+pob
local_ring_disable_other_ring,1745078165,64726306,export
local_ring_duplicate_other_ring,2666375161,746505085,export
local_ring_impaled_debuff_duration_+%_final,525462395,1961864874,export
local_ring_nova_spells_area_of_effect_+%_final,2344687893,200113086,export
local_self_chill_effect_+%_during_flask_effect,500241376,2434101731,export
local_self_curse_effect_+%_during_flask_effect,2221233596,4265534424,export
local_self_freeze_duration_+%_during_flask_effect,4074459771,774474440,export
local_self_shock_effect_+%_during_flask_effect,4096876562,1878455805,export
local_sentinel_drone_difficulty_+%,1022407965,2377438118,export
local_shield_trigger_socketed_elemental_spell_on_block_display_cooldown,575777931,3591112611,export
local_six_linked_random_sockets,2196223219,3192592092,export
local_smoke_ground_on_flask_use_radius,830989547,538730182,export
local_socketed_abyss_jewel_effect_+%,3826263877,1482572705,export
local_socketed_active_skill_gem_level_+,2619580073,524797741,export
local_socketed_active_skill_gem_quality_+,1536319122,1325783255,export
local_socketed_area_of_effect_gem_level_+,2016376154,2551600084,export
local_socketed_area_of_effect_gem_quality_+,333825622,768982451,export
local_socketed_aura_gem_level_+,3028295786,2452998583,export
local_socketed_aura_gem_quality_+,3829082949,2276941637,export
local_socketed_bow_gem_level_+,3859853893,2027269580,export
local_socketed_bow_gem_quality_+,2156237660,3280600715,export
local_socketed_chaos_gem_level_+,217505773,2675603254,export
local_socketed_chaos_gem_quality_+,2862626417,2062835769,export
local_socketed_cold_gem_level_+,3629117662,1645459191,export
local_socketed_cold_gem_quality_+,3878603306,1164882313,export
local_socketed_curse_gem_level_+,2441023490,3691695237,export
local_socketed_dexterity_gem_level_+,1858081654,2718698372,export
local_socketed_dexterity_gem_quality_+,202612096,2877754099,export
local_socketed_duration_gem_level_+,766263065,2115168758,export
local_socketed_elemental_gem_level_+,448002239,3571342795,export
local_socketed_fire_gem_level_+,3395006374,339179093,export
local_socketed_fire_gem_quality_+,1618979308,3422008440,export
local_socketed_gem_level_+,3753511374,2843100721,export+pob
local_socketed_gem_level_+_if_only_socketed_gem,3184534845,3298991976,export
local_socketed_gem_level_+_per_filled_socket,1769941591,2503682584,export
local_socketed_gem_quality_+,3085497169,3828613551,export
local_socketed_gems_in_blue_sockets_experience_gained_+%,2896589692,2236460050,export
local_socketed_gems_in_green_sockets_get_quality_%,1325008562,3799930101,export
local_socketed_gems_in_red_sockets_get_level_+,4212584490,2886998024,export
local_socketed_golem_gem_level_+,284129123,3448743676,export
local_socketed_herald_gem_level_+,2343367143,1344805487,export
local_socketed_intelligence_gem_level_+,2462876261,1719423857,export
local_socketed_intelligence_gem_quality_+,3395937911,3174776455,export
local_socketed_lightning_gem_level_+,2179572717,4043416969,export
local_socketed_lightning_gem_quality_+,3077394080,1065580342,export
local_socketed_magic_ghastly_jewel_effect_+%,1828227761,2526952837,export
local_socketed_magic_hypnotic_jewel_effect_+%,1873760512,654501336,export
local_socketed_magic_murderous_jewel_effect_+%,1194651592,3949536301,export
local_socketed_magic_searching_jewel_effect_+%,4175750924,1938324031,export
local_socketed_melee_gem_level_+,4262977618,829382474,export
local_socketed_melee_gem_quality_+,3452646472,1396421504,export
local_socketed_minion_gem_level_+,2854494877,3604946673,export
local_socketed_movement_gem_level_+,2527053224,3852526385,export
local_socketed_non_vaal_gem_level_+,1518000507,2574694107,export
local_socketed_physical_gem_level_+,925327022,516565950,export
local_socketed_projectile_gem_level_+,545847712,2176571093,export
local_socketed_projectile_gem_quality_+,154635184,2428621158,export
local_socketed_rare_ghastly_jewel_effect_+%,3847192187,1974290842,export
local_socketed_rare_hypnotic_jewel_effect_+%,1604762340,1337730278,export
local_socketed_rare_murderous_jewel_effect_+%,759236643,1217940944,export
local_socketed_rare_searching_jewel_effect_+%,2266697470,3524275808,export
local_socketed_skill_gem_level_+1_per_x_player_levels,278829764,1435838855,export
local_socketed_spell_gem_level_+,2067256389,446733281,export
local_socketed_strength_gem_level_+,448535453,916797432,export
local_socketed_strength_gem_quality_+,936238391,122841557,export
local_socketed_support_gem_level_+,1766044488,4154259475,export
local_socketed_support_gem_quality_+,1694534299,1328548975,export
local_socketed_trap_and_mine_gem_level_+,480789993,150668988,export
local_socketed_trap_gem_level_+,332921449,407139870,export
local_socketed_vaal_gem_level_+,124046901,1170386874,export
local_socketed_warcry_gem_level_+,1893120900,1672793731,export
local_spell_damage_+%_if_item_corrupted,381752436,374116820,export
local_spells_gain_arcane_surge_on_hit_with_caster_abyss_jewel_socketed,2028552039,3153744598,export
local_strength_and_intelligence_requirement_+,1805178287,4272453892,export
local_strength_per_2%_quality,3967104520,1519019245,export
local_strength_requirement_+,968890293,2833226514,export
local_strength_requirement_+%,931825658,295075366,export
local_stun_threshold_reduction_+%,3253871787,832404842,export
local_suffix_mod_effect_+%,2475843713,1033086302,export
local_tincture_cooldown_recovery_+%,2047019381,239144,pob
local_tincture_mod_effect_+%,1928308322,3529940209,pob
local_tincture_toxicity_rate_+%,3365013865,116232170,pob
local_treat_enemy_resistances_as_negated_on_elemental_damage_hit,3740379076,2750800428,export
local_treat_treat_enemy_chaos_resistances_as_negated_on_hit,3015993719,3897054103,export
local_unique_attacks_cast_socketed_lightning_spells_%,633994239,654971543,export
local_unique_can_be_runesmith_enchanted,2120992473,4005027470,export
local_unique_can_have_crucible_unique_staff_passive_tree_mods,3911042339,3031897787,export
