# generated by scripts/trade-stat-map.py from poe1/data/stat_translations.json @ e2bd511a and ../trade-query/data/stats-2026-09-12.json
trade_id,category,stat_key,trade_text,option,entry,n_entries,repoe_ids,english,hidden,in_capture,capture_text_equal
explicit.stat_250961191,explicit,stat_250961191,Pride has #% reduced Reservation,,9862,1,pride_mana_reservation_+%,Pride has {0}% increased Reservation,,yes,yes
explicit.stat_2510276385,explicit,stat_2510276385,Damage of Enemies Hitting you is Unlucky while you have a Magic Ring Equipped,,6509,1,enemy_extra_damage_rolls_if_magic_ring_equipped,Damage of Enemies Hitting you is Lucky while you have a Magic Ring Equipped,,yes,yes
explicit.stat_2511217560,explicit,stat_2511217560,#% increased Stun and Block Recovery,,1925,1,base_stun_recovery_+%,{0}% increased Stun and Block Recovery,,yes,yes
explicit.stat_2511280084,explicit,stat_2511280084,"With at least 40 Dexterity in Radius, Ethereal Knives fires Projectiles in a circle",,3380,1,local_unique_jewel_ethereal_knives_projectiles_nova_with_50_dex_in_radius,"With at least 40 Dexterity in Radius, Ethereal Knives fires Projectiles in a circle",,yes,yes
explicit.stat_2511370818,explicit,stat_2511370818,#% increased Critical Strike Chance per 10 Strength,,6010,1,critical_strike_chance_+%_per_10_strength,{0}% increased Critical Strike Chance per 10 Strength,,yes,yes
explicit.stat_2511969244,explicit,stat_2511969244,Non-Critical Strikes deal no Damage,,9629,1,non_critical_strikes_deal_no_damage,Non-Critical Strikes deal no Damage,,yes,yes
explicit.stat_2513293614,explicit,stat_2513293614,Socketed Gems are Supported by Level # Vicious Projectiles,,363,1,local_display_socketed_gems_supported_by_level_x_physical_projectile_attack_damage,Socketed Gems are Supported by Level {0} Vicious Projectiles,,yes,yes
explicit.stat_251342217,explicit,stat_251342217,Adds Knockback to Melee Attacks during Effect,,982,1,local_flask_adds_knockback_while_healing,Adds Knockback to Melee Attacks during Effect,,yes,yes
explicit.stat_2513988000,explicit,stat_2513988000,#% more Damage with Traps if you have Detonated a Mine Recently,,7044,1,hazard_belt_mod_trap_damage_+%_final_if_detonated_mine_recently,{0}% more Damage with Traps if you have Detonated a Mine Recently,,yes,yes
explicit.stat_2513998383,explicit,stat_2513998383,"#% chance to Trigger Socketed Spells when you Spend at least # Life on an
Upfront Cost to Use or Trigger a Skill, with a 0.1 second Cooldown",,778,1,cast_socketed_spells_on_X_life_spent|cast_socketed_spells_on_life_spent_%_chance,"Trigger Socketed Spells when you Spend at least {0} Life on an\nUpfront Cost to Use or Trigger a Skill, with a 0.1 second Cooldown",,yes,yes
explicit.stat_251446805,explicit,stat_251446805,Socketed Gems are Supported by Level # Iron Grip,,331,1,local_display_socketed_gems_supported_by_level_x_iron_grip,Socketed Gems are Supported by Level {0} Iron Grip,,yes,yes
explicit.stat_2515515064,explicit,stat_2515515064,#% increased Attack Speed with Maces or Sceptres,,1450,1,mace_attack_speed_+%,{0}% increased Attack Speed with Maces or Sceptres,,yes,yes
explicit.stat_2516869940,explicit,stat_2516869940,Spell Skills cannot deal Critical Strikes except on final Repeat,,10318,1,spell_skills_never_crit_except_on_final_repeat,Spell Skills cannot deal Critical Strikes except on final Repeat,,yes,yes
explicit.stat_2517001139,explicit,stat_2517001139,#% increased Stun Duration on Enemies,,1886,2,base_stun_duration_+%,{0}% increased Stun Duration on Enemies,,yes,yes
explicit.stat_2517001139,explicit,stat_2517001139,#% increased Stun Duration on Enemies,,2026,2,stun_duration_+%,{0}% increased Stun Duration on Enemies,,yes,yes
explicit.stat_2517031897,explicit,stat_2517031897,#% increased Cold Damage per 1% Cold Resistance above 75%,,5883,1,cold_damage_+%_per_cold_resistance_above_75,{0}% increased Cold Damage per 1% Cold Resistance above 75%,,yes,yes
explicit.stat_2517037025,explicit,stat_2517037025,You are Unaffected by Shock if you've cast Conductivity in the past 10 seconds,,10637,1,unaffected_by_shock_if_cast_conductivity_in_past_10_seconds,You are Unaffected by Shock if you've cast Conductivity in the past 10 seconds,,yes,yes
explicit.stat_2517644375,explicit,stat_2517644375,Aura Skills other than Purity of Ice are Disabled,,10838,1,your_auras_except_purity_of_ice_are_disabled,Aura Skills other than Purity of Ice are Disabled,,yes,yes
explicit.stat_2517911661,explicit,stat_2517911661,A Strongbox in this Area is Corrupted,,8494,1,map_contains_corrupted_strongbox,A Strongbox in this Area is Corrupted,,yes,yes
explicit.stat_2518308945,explicit,stat_2518308945,"Areas contain many additional Breaches
Breaches open and close faster",,6316,1,display_memory_line_breach_miniature_flash_breaches,Areas contain many additional Breaches\nBreaches open and close faster,,yes,yes
explicit.stat_2518598473,explicit,stat_2518598473,Take # Fire Damage when you Ignite an Enemy,,6665,1,fire_damage_taken_when_enemy_ignited,Take {0} Fire Damage when you Ignite an Enemy,,yes,yes
explicit.stat_2519043677,explicit,stat_2519043677,Misty Footprints,,11028,1,mist_footprints_from_item,Misty Footprints,,yes,yes
explicit.stat_2519106214,explicit,stat_2519106214,+#% Chance to Block Attack Damage during Effect,,1039,1,local_unique_flask_block_%_while_healing,{0}% Chance to Block Attack Damage during Effect,,yes,yes
explicit.stat_2519848087,explicit,stat_2519848087,#% additional Physical Damage Reduction per 10 Strength on Allocated Passives in Radius,,3181,1,local_unique_jewel_additional_physical_damage_reduction_%_per_10_str_allocated_in_radius,{0}% additional Physical Damage Reduction per 10 Strength on Allocated Passives in Radius,,yes,yes
explicit.stat_2521230387,explicit,stat_2521230387,Maximum number of Players in Area is one,,9025,1,map_solo_mode,Maximum number of Players in Area is one,,yes,yes
explicit.stat_2521866096,explicit,stat_2521866096,"Projectiles gain Impale effect as they travel farther, causing Impales they inflict to have up to #% increased effect",,7353,1,impale_effect_+%_max_as_distance_travelled_increases,"Projectiles gain Impale effect as they travel farther, causing Impales they inflict to have up to {0}% increased effect",,yes,yes
explicit.stat_252194507,explicit,stat_252194507,#% increased Cast Speed during any Flask Effect,,5538,1,cast_speed_+%_during_flask_effect,{0}% increased Cast Speed during any Flask Effect,,yes,yes
explicit.stat_25225034,explicit,stat_25225034,Area contains Drowning Orbs,,9134,1,map_uber_drowning_orb_ambush,Area contains Drowning Orbs,,yes,yes
explicit.stat_2522672898,explicit,stat_2522672898,#% of Fire Damage from Hits taken as Cold Damage,,3207,1,fire_damage_taken_%_as_cold,{0}% of Fire Damage from Hits taken as Cold Damage,,yes,yes
explicit.stat_2522970386,explicit,stat_2522970386,1 Added Passive Skill is Enduring Focus,,7752,1,local_affliction_notable_enduring_focus,1 Added Passive Skill is Enduring Focus,,yes,yes
explicit.stat_2522975315,explicit,stat_2522975315,Lose all Frenzy Charges on reaching Maximum Frenzy Charges to make the next Bow Attack you perform fire that many additional Arrows,,1818,1,bow_attacks_turn_frenzy_charges_into_additional_arrows,Lose all Frenzy Charges on reaching Maximum Frenzy Charges to make the next Bow Attack you perform fire that many additional Arrows,,yes,yes
explicit.stat_2523122963,explicit,stat_2523122963,#% chance to inflict Corrosion on Hit with Attacks,,4964,1,attacks_corrosion_on_hit_%,{0}% chance to inflict Corrosion on Hit with Attacks,,yes,yes
explicit.stat_2523146878,explicit,stat_2523146878,#% chance for Poisons inflicted with this Weapon to deal 100% more Damage,,7982,1,local_chance_for_poison_damage_+100%_final_inflicted_with_this_weapon,{0}% chance for Poisons inflicted with this Weapon to deal 100% more Damage,,yes,yes
explicit.stat_2523334466,explicit,stat_2523334466,Adds # to # Chaos Damage if you've dealt a Critical Strike Recently,,9359,1,minimum_added_chaos_damage_if_have_crit_recently|maximum_added_chaos_damage_if_have_crit_recently,Adds {0} to {1} Chaos Damage if you've dealt a Critical Strike Recently,,yes,yes
explicit.stat_2523986538,explicit,stat_2523986538,Aura Skills other than Purity of Lightning are Disabled,,10839,1,your_auras_except_purity_of_lightning_are_disabled,Aura Skills other than Purity of Lightning are Disabled,,yes,yes
explicit.stat_2524029637,explicit,stat_2524029637,Recover #% of Mana when you Shock an Enemy,,4202,1,recover_%_maximum_mana_when_enemy_shocked,Recover {0}% of Mana when you Shock an Enemy,,yes,yes
explicit.stat_2524254339,explicit,stat_2524254339,Culling Strike,,2062,1,kill_enemy_on_hit_if_under_10%_life,Culling Strike,,yes,yes
explicit.stat_252427115,explicit,stat_252427115,Trigger Level # Gore Shockwave on Melee Hit if you have at least 150 Strength,,834,1,local_display_trigger_level_x_gore_shockwave_on_melee_hit_with_atleast_150_strength,Trigger Level {0} Gore Shockwave on Melee Hit if you have at least 150 Strength,,yes,yes
explicit.stat_252507949,explicit,stat_252507949,+#% to Critical Strike Multiplier with Two Handed Melee Weapons,,1502,1,two_handed_melee_critical_strike_multiplier_+,{0}% to Critical Strike Multiplier with Two Handed Melee Weapons,,yes,yes
explicit.stat_2526304488,explicit,stat_2526304488,Immune to Elemental Ailments while Bleeding,,7327,1,immune_to_elemental_ailments_while_bleeding,Immune to Elemental Ailments while Bleeding,,yes,yes
explicit.stat_2526952837,explicit,stat_2526952837,#% increased Effect of Socketed Magic Ghastly Eye Jewels,,8136,1,local_socketed_magic_ghastly_jewel_effect_+%,{0}% increased Effect of Socketed Magic Ghastly Eye Jewels,,yes,yes
explicit.stat_252724319,explicit,stat_252724319,1 Added Passive Skill is Enduring Ward,,7753,1,local_affliction_notable_enduring_ward,1 Added Passive Skill is Enduring Ward,,yes,yes
explicit.stat_2527686725,explicit,stat_2527686725,#% increased Effect of Shock,,10156,1,shock_effect_+%,{0}% increased Effect of Shock,,yes,yes
explicit.stat_2528440851,explicit,stat_2528440851,Area contains # additional packs of Shaper Creations,,9218,1,map_watchstone_additional_packs_of_shaper_monsters,Area contains {0} additional packs of Shaper Creations,,yes,yes
explicit.stat_2528955616,explicit,stat_2528955616,Gain # Energy Shield per Enemy Killed,,2597,1,base_energy_shield_gained_on_enemy_death,Gain {0} Energy Shield per Enemy Killed,,yes,yes
explicit.stat_2529112796,explicit,stat_2529112796,+#% to Critical Strike Multiplier with Mines,,1531,1,mine_critical_strike_multiplier_+,{0}% to Critical Strike Multiplier with Mines,,yes,yes
explicit.stat_2530022765,explicit,stat_2530022765,Socketed Gems are Supported by Level 1 Greater Spell Echo,,236,1,local_display_socketed_gems_supported_by_level_1_greater_spell_echo,Socketed Gems are Supported by Level 1 Greater Spell Echo,,yes,yes
explicit.stat_2530071726,explicit,stat_2530071726,Area contains an additional Three Rat Talisman,,8485,1,map_contains_additional_three_rat_talisman,Area contains an additional Three Rat Talisman,,yes,yes
explicit.stat_2530372417,explicit,stat_2530372417,#% Chance to Block Attack Damage,,1165,1,monster_base_block_%,{0}% Chance to Block Attack Damage,,yes,yes
explicit.stat_2531873276,explicit,stat_2531873276,#% increased Intelligence if 2 Crusader Items are Equipped,,4485,1,intelligence_+%_if_2_crusader_items,{0}% increased Intelligence if 2 Crusader Items are Equipped,,yes,yes
explicit.stat_2532625478,explicit,stat_2532625478,Socketed Gems are supported by Level # Elemental Damage with Attacks,,500,1,local_display_socketed_gems_get_weapon_elemental_damage_level,Socketed Gems are supported by Level {0} Elemental Damage with Attacks,,yes,yes
explicit.stat_2532905418,explicit,stat_2532905418,#% chance in Heists for Orbs of Transmutation to drop as Orbs of Alchemy instead,,7135,1,heist_currency_transmutation_drops_as_alchemy_%,{0}% chance in Heists for Orbs of Transmutation to drop as Orbs of Alchemy instead,,yes,yes
explicit.stat_2533512212,explicit,stat_2533512212,Left Ring slot: Cover Enemies in Ash for # seconds when you Ignite them,,8094,1,local_left_ring_slot_cover_in_ash_for_x_seconds_when_igniting_enemy,Left Ring slot: Cover Enemies in Ash for {0} seconds when you Ignite them,,yes,yes
explicit.stat_2534405517,explicit,stat_2534405517,1 Added Passive Skill is Daring Ideas,,7724,1,local_affliction_notable_daring_ideas,1 Added Passive Skill is Daring Ideas,,yes,yes
explicit.stat_2537902937,explicit,stat_2537902937,Your Melee Hits can't be Evaded while wielding a Sword,,9320,1,melee_hits_cannot_be_evaded_while_wielding_sword,Your Melee Hits can't be Evaded while wielding a Sword,,yes,yes
explicit.stat_2538411280,explicit,stat_2538411280,Skills which Exert an Attack have #% chance to not count that Attack,,5615,1,chance_for_exerted_attacks_to_not_reduce_count_%,Skills which Exert an Attack have {0}% chance to not count that Attack,,yes,yes
explicit.stat_2538566497,explicit,stat_2538566497,#% increased Attack Speed with Daggers,,1449,1,dagger_attack_speed_+%,{0}% increased Attack Speed with Daggers,,yes,yes
explicit.stat_2538694749,explicit,stat_2538694749,+#% Chance to Block Attack Damage while Dual Wielding Claws,,1189,1,block_while_dual_wielding_claws_%,{0}% Chance to Block Attack Damage while Dual Wielding Claws,,yes,yes
explicit.stat_253956903,explicit,stat_253956903,#% increased Quantity of Gold Dropped by Slain Enemies,,7407,2,item_found_gold_+%,{0}% increased Quantity of Gold Dropped by Slain Enemies,,yes,yes
explicit.stat_253956903,explicit,stat_253956903,#% increased Quantity of Gold Dropped by Slain Enemies,,7416,2,killed_monster_dropped_gold_+%,{0}% increased Quantity of Gold Dropped by Slain Enemies,,yes,yes
explicit.stat_2540508981,explicit,stat_2540508981,Hits from Socketed Vaal Skills ignore Enemy Monster Resistances,,590,1,local_display_socketed_vaal_skills_ignore_monster_resistances,Hits from Socketed Vaal Skills ignore Enemy Monster Resistances,,yes,yes
explicit.stat_2540626225,explicit,stat_2540626225,Spells which have gained Intensity Recently gain 1 Intensity every # Seconds,,10216,1,skills_gain_intensity_every_x_milliseconds_if_gained_intensity_recently,Spells which have gained Intensity Recently gain 1 Intensity every {0} Seconds,,yes,yes
explicit.stat_254131992,explicit,stat_254131992,#% of Physical Damage from Hits taken as Lightning Damage while affected by Purity of Lightning,,9808,1,physical_damage_taken_%_as_lightning_while_affected_by_purity_of_lightning,{0}% of Physical Damage from Hits taken as Lightning Damage while affected by Purity of Lightning,,yes,yes
explicit.stat_254155233,explicit,stat_254155233,Adds # to # Lightning Damage to Spells per 10 Intelligence,,10273,1,spell_minimum_added_lightning_damage_per_10_intelligence|spell_maximum_added_lightning_damage_per_10_intelligence,Adds {0} to {1} Lightning Damage to Spells per 10 Intelligence,,yes,yes
explicit.stat_2541655454,explicit,stat_2541655454,Beyond Demons in your Maps have #% increased chance to be followers of Ghorr,,8414,1,map_beyond_flesh_faction_chance_+%,Beyond Demons in your Maps have {0}% increased chance to be followers of Ghorr,,yes,yes
explicit.stat_254194892,explicit,stat_254194892,1 Added Passive Skill is Riot Queller,,7881,1,local_affliction_notable_riot_queller,1 Added Passive Skill is Riot Queller,,yes,yes
explicit.stat_2542542825,explicit,stat_2542542825,"With at least 40 Intelligence in Radius, Rolling Magma fires an additional Projectile",,8209,1,local_unique_jewel_magma_orb_additional_projectiles_with_40_int_in_radius,"With at least 40 Intelligence in Radius, Rolling Magma fires an additional Projectile",,yes,yes
explicit.stat_2542650946,explicit,stat_2542650946,#% chance to gain an Endurance Charge on Critical Strike,,1844,1,chance_to_gain_endurance_charge_on_crit_%,{0}% chance to gain an Endurance Charge on Critical Strike,,yes,yes
