# generated by scripts/template-vs-translation.py from ../item-facts/data/mod-templates.csv and poe1/data/stat_translations.json @ e2bd511a
array,template,items,lines,match,n_entries,entry_ids,n_trade_ids,trade_ids,has_trade_ids,equipment_lines,gem_lines,other_lines
explicitMods,# to # Added Spell Chaos Damage while wielding a Two Handed Weapon,4,4,exact,1,spell_minimum_added_chaos_damage_while_wielding_two_handed_weapon|spell_maximum_added_chaos_damage_while_wielding_two_handed_weapon,2,explicit.stat_1743759111 fractured.stat_1743759111,yes,4,0,0
explicitMods,# to Level of Socketed Elemental Gems,4,4,exact,1,local_socketed_elemental_gem_level_+,2,explicit.stat_3571342795 implicit.stat_3571342795,yes,4,0,0
explicitMods,# to Level of Socketed Golem Gems,4,4,exact,1,local_socketed_golem_gem_level_+,1,explicit.stat_3448743676,yes,4,0,0
explicitMods,# to Level of Supported Cold Skill Gems,4,4,exact,1,supported_cold_skill_gem_level_+,0,,,0,4,0
explicitMods,# to Maximum Resolve,4,4,none,0,,0,,,4,0,0
explicitMods,# to [Strength|Strength],4,4,exact,1,additional_strength,5,crafted.stat_4080418644 explicit.stat_4080418644 fractured.stat_4080418644 implicit.stat_4080418644 scourge.stat_4080418644,yes,4,0,0
explicitMods,# to length per #% of Unreserved maximum Mana you have,4,4,none,0,,0,,,0,4,0
explicitMods,#% Chance for Strongboxes in Area to be openable again,4,4,none,0,,0,,,4,0,0
explicitMods,#% Chance to Block Attack Damage if you were Damaged by a Hit Recently,4,4,exact,1,block_chance_on_damage_taken_%,2,explicit.stat_852195286 fractured.stat_852195286,yes,4,0,0
explicitMods,#% Chance to Block Spell Damage while holding a Shield,4,4,exact,1,shield_spell_block_%,2,explicit.stat_938645499 fractured.stat_938645499,yes,4,0,0
explicitMods,#% Increased effect of Explicit Modifiers on Strongboxes in Area,4,4,none,0,,0,,,4,0,0
explicitMods,#% Increased number of Monster Packs Substituted by Allflame Embers in Area,4,4,none,0,,0,,,4,0,0
explicitMods,#% additional Physical Damage Reduction if you weren't Damaged by a Hit Recently,4,4,exact,1,additional_physical_damage_reduction_%_if_not_damaged_by_a_hit_recently,2,explicit.stat_3603666270 fractured.stat_3603666270,yes,4,0,0
explicitMods,#% chance on completing a Heist to generate an additional Reveal with Whakano,4,4,none,0,,0,,,4,0,0
explicitMods,#% chance to Avoid being Ignited,4,4,exact,1,base_avoid_ignite_%,6,crafted.stat_1783006896 enchant.stat_1783006896 explicit.stat_1783006896 fractured.stat_1783006896 implicit.stat_1783006896 scourge.stat_1783006896,yes,4,0,0
explicitMods,#% chance to Ignite when in Main Hand,4,4,exact,1,unique_ignite_chance_%_when_in_main_hand,1,explicit.stat_2919089822,yes,4,0,0
explicitMods,#% chance to Sap Enemies in Chilling Areas,4,4,exact,1,chance_to_sap_%_vs_enemies_in_chilling_areas,2,explicit.stat_3057853352 implicit.stat_3057853352,yes,4,0,0
explicitMods,#% chance to Shock Attackers for # seconds on Block,4,4,none,0,,0,,,4,0,0
explicitMods,#% chance to Trigger Level # Animate Weapon on Kill,4,4,none,0,,0,,,4,0,0
explicitMods,#% chance to gain Chaotic Might for # seconds on Kill,4,4,none,0,,0,,,4,0,0
explicitMods,#% chance to gain a Frenzy Charge on Critical Strike,4,4,exact,1,gain_frenzy_charge_on_critical_strike_%,4,crafted.stat_3032585258 explicit.stat_3032585258 explicit.stat_398702949 fractured.stat_3032585258,yes,4,0,0
explicitMods,#% chance to gain a Frenzy Charge on Killing a Frozen Enemy,4,4,exact,1,chance_to_gain_frenzy_charge_on_killing_frozen_enemy_%,1,explicit.stat_2230931659,yes,4,0,0
explicitMods,#% chance to gain a Power Charge on Critical Strike,4,4,exact,1,add_power_charge_on_critical_strike_%,3,explicit.stat_3814876985 fractured.stat_3814876985 implicit.stat_3814876985,yes,4,0,0
explicitMods,#% chance to gain a Power Charge when you Stun,4,4,exact,1,chance_to_gain_power_charge_on_stun_%,1,explicit.stat_3470535775,yes,4,0,0
explicitMods,#% chance to gain a Power Charge when you Throw a Trap,4,4,exact,1,gain_power_charge_when_throwing_trap_%,2,explicit.stat_1936544447 implicit.stat_1936544447,yes,4,0,0
explicitMods,#% chance to grant Chaotic Might to nearby Enemies on Kill,4,4,exact,1,chance_to_grant_nearby_enemies_old_unholy_might_on_kill_%,1,explicit.stat_3607444087,yes,4,0,0
explicitMods,#% chance to grant Onslaught to nearby Enemies on Kill,4,4,exact,1,chance_to_grant_nearby_enemies_onslaught_on_kill_%,1,explicit.stat_1924591908,yes,4,0,0
explicitMods,#% chance to summon an extra Minion,4,4,none,0,,0,,,0,4,0
explicitMods,#% increased Area of Effect angle,4,4,none,0,,0,,,0,4,0
explicitMods,#% increased Area of Effect during Effect,4,4,exact,1,local_flask_area_of_effect_+%_during_flask_effect,1,explicit.stat_215882879,yes,4,0,0
explicitMods,#% increased Armour per # Reserved Mana,4,4,none,0,,0,,,4,0,0
explicitMods,#% increased Attack Critical Strike Chance while Dual Wielding,4,4,exact,1,critical_strike_chance_while_dual_wielding_+%,2,explicit.stat_3702513529 fractured.stat_3702513529,yes,4,0,0
explicitMods,#% increased Attack Speed if you haven't gained a Frenzy Charge Recently,4,4,exact,1,attack_speed_+%_if_not_gained_frenzy_charge_recently,1,explicit.stat_749465463,yes,4,0,0
explicitMods,#% increased Attack Speed with Daggers,4,4,exact,1,dagger_attack_speed_+%,3,explicit.stat_2538566497 fractured.stat_2538566497 implicit.stat_2538566497,yes,4,0,0
explicitMods,#% increased Attack Speed with Wands,4,4,exact,1,wand_attack_speed_+%,3,explicit.stat_3720627346 fractured.stat_3720627346 implicit.stat_3720627346,yes,4,0,0
explicitMods,#% increased Bleeding Duration,4,4,exact,1,base_bleed_duration_+%,3,explicit.stat_1459321413 fractured.stat_1459321413 implicit.stat_1459321413,yes,4,0,0
explicitMods,#% increased Cast Speed if you've dealt a Critical Strike Recently,4,4,exact,1,cast_speed_+%_if_have_crit_recently,2,explicit.stat_1174076861 fractured.stat_1174076861,yes,4,0,0
explicitMods,#% increased Cast Speed with Fire Skills,4,4,exact,1,cast_speed_for_fire_skills_+%,2,explicit.stat_1476643878 fractured.stat_1476643878,yes,4,0,0
explicitMods,#% increased Cast Speed with Lightning Skills,4,4,exact,1,cast_speed_for_lightning_skills_+%,2,explicit.stat_1788635023 fractured.stat_1788635023,yes,4,0,0
explicitMods,#% increased Critical Strike Chance if you haven't gained a Power Charge Recently,4,4,exact,1,critical_strike_chance_+%_if_not_gained_power_charge_recently,1,explicit.stat_151106430,yes,4,0,0
explicitMods,#% increased Damage taken,4,4,exact,1,base_damage_taken_+%,1,explicit.stat_3691641145,yes,4,0,0
explicitMods,#% increased Damage with Hits against Rare monsters,4,4,exact,1,damage_+%_vs_rare_monsters,1,explicit.stat_2137878565,yes,4,0,0
explicitMods,#% increased Damage with Hits and Ailments against Marked Enemy,4,4,exact,1,damage_+%_against_enemies_marked_by_you,1,explicit.stat_2001747092,yes,4,0,0
explicitMods,#% increased Damage with Hits to Close Range Enemies,4,4,none,0,,0,,,0,4,0
explicitMods,#% increased Damage with Ignite inflicted on Chilled Enemies,4,4,exact,1,ignite_damage_+%_vs_chilled_enemies,1,explicit.stat_1891782369,yes,4,0,0
explicitMods,#% increased Damage with Swords,4,4,exact,1,sword_damage_+%,2,explicit.stat_83050999 fractured.stat_83050999,yes,4,0,0
explicitMods,#% increased Effect of Curses on you,4,4,exact,1,curse_effect_on_self_+%,5,crafted.stat_3407849389 explicit.stat_3407849389 fractured.stat_3407849389 implicit.stat_3407849389 scourge.stat_3407849389,yes,4,0,0
explicitMods,#% increased Effect of Mark,4,4,none,0,,0,,,0,4,0
explicitMods,#% increased Evasion Rating if you have been Hit Recently,4,4,exact,1,evasion_+%_if_hit_recently,2,explicit.stat_1073310669 implicit.stat_1073310669,yes,4,0,0
explicitMods,#% increased Evasion Rating while moving,4,4,exact,1,evasion_rating_+%_while_moving,2,explicit.stat_734823525 fractured.stat_734823525,yes,4,0,0
explicitMods,#% increased Flask Charges gained during any Flask Effect,4,4,exact,1,flask_charges_gained_+%_during_flask_effect,1,explicit.stat_662803072,yes,4,0,0
explicitMods,#% increased Global Critical Strike Chance per Level,4,4,exact,1,critical_strike_chance_+%_per_level,1,explicit.stat_3081076859,yes,4,0,0
explicitMods,#% increased Herald of Ice Damage,4,4,exact,1,herald_of_ice_damage_+%,2,enchant.stat_3910961021 explicit.stat_3910961021,yes,4,0,0
explicitMods,#% increased Magic Pack Size,4,4,exact,1,map_magic_pack_size_+%,1,enchant.stat_1714706956,yes,4,0,0
explicitMods,#% increased Mana Burn rate,4,4,none,0,,0,,,4,0,0
explicitMods,#% increased Mana Recovered,4,4,exact,1,local_flask_mana_to_recover_+%,2,explicit.stat_1811130680 fractured.stat_1811130680,yes,4,0,0
explicitMods,#% increased Mana Recovery Rate per # Intelligence on Allocated Passives in Radius,4,4,none,0,,0,,,4,0,0
explicitMods,#% increased Mana Recovery rate,4,4,exact,1,mana_recovery_rate_+%,4,explicit.stat_3513180117 fractured.stat_3513180117 implicit.stat_3513180117 scourge.stat_3513180117,yes,4,0,0
explicitMods,#% increased Mana Regeneration Rate during any Flask Effect,4,4,exact,1,mana_regeneration_rate_+%_during_flask_effect,1,explicit.stat_2993091567,yes,4,0,0
explicitMods,#% increased Mana Reservation Efficiency of Skills per # total Attributes,4,4,none,0,,0,,,4,0,0
explicitMods,#% increased Maps found in Area for each Map Modifier affecting Area,4,4,none,0,,0,,,4,0,0
explicitMods,#% increased Melee Damage when on Full Life,4,4,exact,1,melee_damage_+%_when_on_full_life,1,explicit.stat_3579807004,yes,4,0,0
explicitMods,#% increased Minion Accuracy Rating,4,4,exact,1,minion_accuracy_rating_+%,3,explicit.stat_1718147982 fractured.stat_1718147982 implicit.stat_1718147982,yes,4,0,0
explicitMods,#% increased Movement Speed during any Flask Effect,4,4,exact,1,movement_speed_+%_during_flask_effect,3,explicit.stat_304970526 fractured.stat_304970526 implicit.stat_304970526,yes,4,0,0
explicitMods,#% increased Movement Speed while affected by a Magic Abyss Jewel,4,4,exact,1,movement_velocity_+%_with_magic_abyss_jewel_socketed,1,explicit.stat_3874817029,yes,4,0,0
explicitMods,#% increased Reservation Efficiency of Skills while affected by a Unique Abyss Jewel,4,4,exact,1,reservation_efficiency_+%_with_unique_abyss_jewel_socketed,1,explicit.stat_2811179011,yes,4,0,0
explicitMods,#% increased Spell Damage taken when on Low Mana,4,4,exact,1,spell_damage_taken_+%_when_on_low_mana,1,explicit.stat_3557561376,yes,4,0,0
explicitMods,#% increased Spell Damage while Dual Wielding,4,4,exact,1,spell_damage_+%_while_dual_wielding,3,explicit.stat_1678690824 fractured.stat_1678690824 implicit.stat_1678690824,yes,4,0,0
explicitMods,#% increased Taunt Duration,4,4,exact,1,taunt_duration_+%,1,explicit.stat_3651611160,yes,4,0,0
explicitMods,#% increased effect of Area Prefix Modifiers\nArea Suffix Modifiers have no effect,4,4,none,0,,0,,,0,0,0
explicitMods,#% less Animate Weapon Duration,4,4,exact,1,jorrhasts_blacksteel_animate_weapon_duration_+%_final,1,explicit.stat_414991155,yes,4,0,0
explicitMods,#% less Damage taken if you have not been Hit Recently,4,4,exact,1,damage_taken_+%_if_not_hit_recently_final,1,explicit.stat_67637087,yes,4,0,0
explicitMods,#% less Damage while in Blood Stance,4,4,none,0,,0,,,0,4,0
explicitMods,#% more Area Radius against Enemies affected by an Ailment of the chosen Element,4,4,none,0,,0,,,0,4,0
explicitMods,#% more Area of Effect per Endurance Charge,4,4,none,0,,0,,,0,4,0
explicitMods,#% more Damage with Hits and Ailments against Burning Enemies,4,4,exact,1,flamethrower_trap_damage_+%_final_vs_burning_enemies,0,,,0,4,0
explicitMods,#% more Damage with Hits and Ailments for each Cast of this Spell currently waiting,4,4,none,0,,0,,,0,4,0
explicitMods,#% of Chaos Damage taken does not bypass Energy Shield,4,4,exact,1,base_chaos_damage_damages_energy_shield_%,3,explicit.stat_1119465199 explicit.stat_1865744989 implicit.stat_1865744989,yes,4,0,0
explicitMods,#% of Damage Leeched as Life on Critical Strike,4,4,exact,2,old_do_not_use_life_leech_permyriad_on_crit;life_leech_permyriad_on_crit,1,explicit.stat_958088871,yes,4,0,0
explicitMods,"#% of Damage Leeched as Life while you have at least # total Endurance, Frenzy and Power Charges",4,4,none,0,,0,,,4,0,0
explicitMods,#% of Damage Taken from Hits is Leeched as Life during Effect,4,4,exact,1,local_flask_life_leech_on_damage_taken_%_permyriad_during_flask_effect,2,crafted.stat_3824033729 explicit.stat_3824033729,yes,4,0,0
explicitMods,#% of Damage from Hits is taken from your Raised Spectres' Life before you,4,4,exact,1,damage_removed_from_spectres_before_life_or_es_%,1,explicit.stat_54812069,yes,4,0,0
explicitMods,#% of Non-Chaos Damage taken bypasses Energy Shield,4,4,exact,1,base_non_chaos_damage_bypass_energy_shield_%,1,explicit.stat_3379724776,yes,4,0,0
explicitMods,#% of Spell Damage Leeched as Energy Shield for each Curse on Enemy,4,4,exact,1,energy_shield_leech_from_spell_damage_permyriad_per_curse_on_enemy,1,explicit.stat_3734213780,yes,4,0,0
explicitMods,#% reduced Duration of Elemental Ailments on You while affected by a Rare Abyss Jewel,4,4,exact,1,elemental_ailment_on_self_duration_+%_with_rare_abyss_jewel_socketed,1,explicit.stat_287112619,yes,4,0,0
explicitMods,#% reduced Intelligence,4,4,exact,1,intelligence_+%,4,explicit.stat_656461285 fractured.stat_656461285 implicit.stat_656461285 scourge.stat_656461285,yes,4,0,0
explicitMods,#% reduced Poison Duration on you,4,4,exact,1,self_poison_duration_+%,3,explicit.stat_3301100256 fractured.stat_3301100256 implicit.stat_3301100256,yes,4,0,0
explicitMods,#% to Chaos Damage over Time Multiplier with Attack Skills,4,4,exact,1,chaos_damage_over_time_multiplier_+_with_attacks,2,explicit.stat_3913282911 fractured.stat_3913282911,yes,4,0,0
explicitMods,#% to Critical Strike Multiplier for Spell Damage,4,4,exact,1,base_spell_critical_strike_multiplier_+,3,explicit.stat_274716455 fractured.stat_274716455 implicit.stat_274716455,yes,4,0,0
explicitMods,#% to Damage over Time Multiplier for Poison from Critical Strikes during Effect,4,4,exact,1,local_unique_flask_critical_poison_dot_multiplier_+_during_flask_effect,1,explicit.stat_1691221049,yes,4,0,0
explicitMods,#% to [Resistances|Fire Resistance],4,4,exact,1,base_fire_damage_resistance_%,5,crafted.stat_3372524247 explicit.stat_3372524247 fractured.stat_3372524247 implicit.stat_3372524247 scourge.stat_3372524247,yes,4,0,0
explicitMods,#% to all Elemental Resistances per # Devotion,4,4,none,0,,0,,,4,0,0
explicitMods,#% to amount of Suppressed Spell Damage Prevented,4,4,exact,1,base_spell_damage_%_suppressed,3,explicit.stat_4116705863 fractured.stat_4116705863 implicit.stat_4116705863,yes,4,0,0
explicitMods,<currencyitem>{#x Essence},4,4,none,0,,0,,,0,0,4
explicitMods,<currencyitem>{#x Orb of Alchemy},4,4,none,0,,0,,,0,0,4
explicitMods,<currencyitem>{#x Quality Currency},4,4,none,0,,0,,,0,0,4
explicitMods,<currencyitem>{#x Regal Orb},4,4,none,0,,0,,,0,0,4
explicitMods,<currencyitem>{#x Scroll of Wisdom},4,4,none,0,,0,,,0,0,4
explicitMods,<currencyitem>{Chaos Orb},4,4,none,0,,0,,,0,0,4
explicitMods,<currencyitem>{Exalted Orb},4,4,none,0,,0,,,0,0,4
explicitMods,<divination>{Divination Card},4,4,none,0,,0,,,0,0,4
explicitMods,"<gemitem>{Minion Gem}
\n<default>{Quality:} <augmented>{#%}",4,4,none,0,,0,,,0,0,0
explicitMods,"<gemitem>{Mirror Arrow}
\n<default>{Quality:} <augmented>{#%}",4,4,none,0,,0,,,0,0,0
explicitMods,"<gemitem>{Portal}
\n<default>{Quality:} <augmented>{#-#%}",4,4,none,0,,0,,,0,0,0
explicitMods,<magicitem>{Perandus' Gold Ring},4,4,none,0,,0,,,0,0,4
explicitMods,"<rareitem>{Jewellery}
\n<default>{Item Level:} <normal>{#}",4,4,none,0,,0,,,0,0,0
explicitMods,"<rareitem>{Jewel}
\n<enchanted>{Implicit Modifier:} 
\n<magicitem>{Corrupted Blood cannot be inflicted on you}
\n<corrupted>{Corrupted}",4,4,none,0,,0,,,0,0,0
explicitMods,<rareitem>{Two-Stone Ring},4,4,none,0,,0,,,0,0,4
explicitMods,"<rareitem>{Vaal Temple Map}
\n<corrupted>{Corrupted}",4,4,none,0,,0,,,0,0,0
explicitMods,"<uniqueitem>{Agate Amulet}
\n<corrupted>{Corrupted}",4,4,none,0,,0,,,0,0,0
explicitMods,<uniqueitem>{Agnerod Staff},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Axe},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Belt},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Body Armour},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Bow},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Chin Sol},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Dagger},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Gold Ring},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Inspired Learning},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Item},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{League-Specific Item},4,4,none,0,,0,,,0,0,4
explicitMods,"<uniqueitem>{Map}
\n<corrupted>{Corrupted}",4,4,none,0,,0,,,0,0,0
explicitMods,<uniqueitem>{Nemesis Item},4,4,none,0,,0,,,0,0,4
explicitMods,"<uniqueitem>{Prismatic Ring}
\n<corrupted>{Corrupted}",4,4,none,0,,0,,,0,0,0
explicitMods,<uniqueitem>{Staff},4,4,none,0,,0,,,0,0,4
explicitMods,<uniqueitem>{Tabula Rasa},4,4,none,0,,0,,,0,0,4
explicitMods,<whiteitem>{#x Scarab},4,4,none,0,,0,,,0,0,4
explicitMods,<whiteitem>{Divination Scarab},4,4,none,0,,0,,,0,0,4
explicitMods,<whiteitem>{Mortal Fragment},4,4,none,0,,0,,,0,0,4
explicitMods,<whiteitem>{Prismatic Ring},4,4,none,0,,0,,,0,0,4
explicitMods,<whiteitem>{Sacrifice Fragment},4,4,none,0,,0,,,0,0,4
explicitMods,<whiteitem>{Six-Link Body Armour},4,4,none,0,,0,,,0,0,4
explicitMods,"A Map Boss is accompanied by a random Shaper Guardian, Elder Guardian, Conqueror or Synthesis Boss
\nCan only be used with Tier #+ Maps",4,4,none,0,,0,,,0,0,0
explicitMods,Action Speed cannot be modified to below Base Value,4,4,exact,1,action_speed_cannot_be_reduced_below_base,2,explicit.stat_628716294 implicit.stat_628716294,yes,4,0,0
explicitMods,Adds # to # Chaos Damage for each Curse on the Enemy,4,4,exact,1,minimum_added_chaos_damage_per_curse_on_enemy|maximum_added_chaos_damage_per_curse_on_enemy,2,explicit.stat_4294344579 implicit.stat_4294344579,yes,4,0,0
explicitMods,Adds # to # Cold Damage in Off Hand,4,4,exact,1,unique_local_minimum_added_cold_damage_when_in_off_hand|unique_local_maximum_added_cold_damage_when_in_off_hand,1,explicit.stat_2109066258,yes,4,0,0
