# generated by scripts/mod-stat-index.py from poe1/data/mods.json @ e2bd511a
id,name,type,domain,generation_type,required_level,n_stats,stats,spawn_weights,generation_weights,adds_tags,implicit_tags,essence_only
AfflictionNotableRepeater,Notable,AfflictionNotableRepeater,affliction_jewel,prefix,1,1,local_affliction_notable_repeater:1:1,affliction_projectile_damage:1778 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster_damage damage attack caster speed,
AfflictionNotableAerodynamics,Notable,AfflictionNotableAerodynamics,affliction_jewel,prefix,68,1,local_affliction_notable_aerodynamics:1:1,affliction_projectile_damage:333 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,damage speed,
AfflictionNotableChipAway,Notable,AfflictionNotableChipAway,affliction_jewel,prefix,50,1,local_affliction_notable_chip_away:1:1,affliction_brand_damage:1171 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster speed,
AfflictionNotableSeekerRunes,Notable,AfflictionNotableSeekerRunes,affliction_jewel,prefix,68,1,local_affliction_notable_seeker_runes:1:1,affliction_brand_damage:439 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster_damage damage caster,
AfflictionNotableRemarkable,Notable,AfflictionNotableRemarkable,affliction_jewel,prefix,68,1,local_affliction_notable_remarkable:1:1,affliction_brand_damage:439 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster speed,
AfflictionNotableBrandLoyalty,Notable,AfflictionNotableBrandLoyalty,affliction_jewel,prefix,1,1,local_affliction_notable_brand_loyalty:1:1,affliction_brand_damage:2341 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster_damage damage caster,
AfflictionNotableHolyConquest,Notable,AfflictionNotableHolyConquest,affliction_jewel,prefix,50,1,local_affliction_notable_holy_conquest:1:1,affliction_brand_damage:1171 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster speed,
AfflictionNotableGrandDesign_,Notable,AfflictionNotableGrandDesign,affliction_jewel,prefix,68,1,local_affliction_notable_grand_design:1:1,affliction_brand_damage:439 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,caster speed,
AfflictionNotableSetandForget_,Notable,AfflictionNotableSetandForget,affliction_jewel,prefix,50,1,local_affliction_notable_set_and_forget:1:1,affliction_trap_and_mine_damage:980 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,damage,
AfflictionNotableExpertSabotage,Notable,AfflictionNotableExpertSabotage,affliction_jewel,prefix,50,1,local_affliction_notable_expert_sabotage:1:1,affliction_trap_and_mine_damage:980 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,speed,
AfflictionNotableGuerillaTactics,Notable,AfflictionNotableGuerillaTactics,affliction_jewel,prefix,1,1,local_affliction_notable_guerilla_tactics:1:1,affliction_trap_and_mine_damage:1959 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,damage speed,
AfflictionNotableExpendability,Notable,AfflictionNotableExpendability,affliction_jewel,prefix,68,1,local_affliction_notable_expendability:1:1,affliction_trap_and_mine_damage:367 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,,
AfflictionNotableArcanePyrotechnics,Notable,AfflictionNotableArcanePyrotechnics,affliction_jewel,prefix,68,1,local_affliction_notable_arcane_pyrotechnics:1:1,affliction_trap_and_mine_damage:367 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,damage,
AfflictionNotableSurpriseSabotage_,Notable,AfflictionNotableSurpriseSabotage,affliction_jewel,prefix,50,1,local_affliction_notable_surprise_sabotage:1:1,affliction_trap_and_mine_damage:980 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,elemental_damage damage elemental critical,
AfflictionNotableCarefulHandling,Notable,AfflictionNotableCarefulHandling,affliction_jewel,prefix,68,1,local_affliction_notable_careful_handling:1:1,affliction_trap_and_mine_damage:367 affliction_maximum_mana:175 affliction_maximum_life:146 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life mana damage,
AfflictionNotablePeakVigour,Notable,AfflictionNotablePeakVigour,affliction_jewel,prefix,1,1,local_affliction_notable_peak_vigour:1:1,affliction_maximum_life:780 affliction_flask_duration:1079 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,flask resource life,
AfflictionNotableFettle,Notable,AfflictionNotableFettle,affliction_jewel,prefix,75,1,local_affliction_notable_fettle:1:1,affliction_maximum_life:49 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life,
AfflictionNotableFeastofFlesh,Notable,AfflictionNotableFeastofFlesh,affliction_jewel,prefix,68,1,local_affliction_notable_feast_of_flesh:1:1,affliction_maximum_life:146 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life attack,
AfflictionNotableSublimeSensation_,Notable,AfflictionNotableSublimeSensation,affliction_jewel,prefix,50,1,local_affliction_notable_sublime_sensation:1:1,affliction_maximum_life:390 affliction_maximum_energy_shield:505 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life defences energy_shield,
AfflictionNotableSurgingVitality,Notable,AfflictionNotableSurgingVitality,affliction_jewel,prefix,1,1,local_affliction_notable_surging_vitality:1:1,affliction_maximum_life:780 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life,
AfflictionNotablePeaceAmidstChaos,Notable,AfflictionNotablePeaceAmidstChaos,affliction_jewel,prefix,50,1,local_affliction_notable_peace_amidst_chaos:1:1,affliction_maximum_life:390 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life defences armour,
AfflictionNotableAdrenaline_,Notable,AfflictionNotableAdrenaline,affliction_jewel,prefix,68,1,local_affliction_notable_adrenaline:1:1,affliction_maximum_life:146 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life,
AfflictionNotableWallofMuscle_,Notable,AfflictionNotableWallofMuscle,affliction_jewel,prefix,75,1,local_affliction_notable_wall_of_muscle:1:1,affliction_maximum_life:49 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life attribute,
AfflictionNotableMindfulness,Notable,AfflictionNotableMindfulness,affliction_jewel,prefix,50,1,local_affliction_notable_mindfulness:1:1,affliction_maximum_mana:466 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana,
AfflictionNotableLiquidInspiration,Notable,AfflictionNotableLiquidInspiration,affliction_jewel,prefix,68,1,local_affliction_notable_liquid_inspiration:1:1,affliction_maximum_mana:175 affliction_flask_duration:202 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,flask power_charge resource mana,
AfflictionNotableOpenness__,Notable,AfflictionNotableOpenness,affliction_jewel,prefix,1,1,local_affliction_notable_openness:1:1,affliction_maximum_mana:932 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana,
AfflictionNotableDaringIdeas,Notable,AfflictionNotableDaringIdeas,affliction_jewel,prefix,50,1,local_affliction_notable_daring_ideas:1:1,affliction_maximum_mana:466 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana attack,
AfflictionNotableClarityofPurpose,Notable,AfflictionNotableClarityofPurpose,affliction_jewel,prefix,1,1,local_affliction_notable_clarity_of_purpose:1:1,affliction_maximum_mana:932 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana,
AfflictionNotableScintillatingIdea_,Notable,AfflictionNotableScintillatingIdea,affliction_jewel,prefix,50,1,local_affliction_notable_scintillating_idea:1:1,affliction_maximum_mana:466 affliction_lightning_damage:364 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,elemental_damage resource mana damage elemental lightning,
AfflictionNotableHolisticHealth,Notable,AfflictionNotableHolisticHealth,affliction_jewel,prefix,68,1,local_affliction_notable_holistic_health:1:1,affliction_maximum_mana:175 affliction_maximum_life:146 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life mana,
AfflictionNotableGenius,Notable,AfflictionNotableGenius,affliction_jewel,prefix,75,1,local_affliction_notable_genius:1:1,affliction_maximum_mana:58 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana attribute,
AfflictionNotableImprovisor,Notable,AfflictionNotableImprovisor,affliction_jewel,prefix,68,1,local_affliction_notable_improvisor:1:1,affliction_maximum_mana:175 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana attack,
AfflictionNotableStubbornStudent,Notable,AfflictionNotableStubbornStudent,affliction_jewel,prefix,68,1,local_affliction_notable_stubborn_student:1:1,affliction_maximum_mana:175 affliction_armour:261 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana defences armour,
AfflictionNotableSavourtheMoment,Notable,AfflictionNotableSavourtheMoment,affliction_jewel,prefix,1,1,local_affliction_notable_savour_the_moment:1:1,affliction_maximum_energy_shield:1011 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences energy_shield,
AfflictionNotableEnergyFromNaught,Notable,AfflictionNotableEnergyFromNaught,affliction_jewel,prefix,50,1,local_affliction_notable_energy_from_naught:1:1,affliction_maximum_energy_shield:505 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences energy_shield,
AfflictionNotableWillShaper,Notable,AfflictionNotableWillShaper,affliction_jewel,prefix,75,1,local_affliction_notable_will_shaper:1:1,affliction_maximum_energy_shield:63 affliction_maximum_mana:58 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences energy_shield,
AfflictionNotableSpringBack_,Notable,AfflictionNotableSpringBack,affliction_jewel,prefix,1,1,local_affliction_notable_spring_back:1:1,affliction_maximum_energy_shield:1011 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences energy_shield,
AfflictionNotableConservationofEnergy,Notable,AfflictionNotableConservationofEnergy,affliction_jewel,prefix,68,1,local_affliction_notable_conservation_of_energy:1:1,affliction_maximum_energy_shield:189 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences energy_shield caster,
AfflictionNotableSelfControl,Notable,AfflictionNotableSelfControl,affliction_jewel,prefix,50,1,local_affliction_notable_disciplined_preparation:1:1,affliction_maximum_energy_shield:505 old_do_not_use_affliction_aura_effect:480 affliction_reservation_efficiency_small:480 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource mana,
AfflictionNotableHeartofIron,Notable,AfflictionNotableHeartofIron,affliction_jewel,prefix,68,1,local_affliction_notable_heart_of_iron:1:1,affliction_maximum_life:146 affliction_armour:261 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences armour,
AfflictionNotablePrismaticCarapace_,Notable,AfflictionNotablePrismaticCarapace,affliction_jewel,prefix,75,1,local_affliction_notable_prismatic_carapace:1:1,affliction_armour:87 affliction_lightning_resistance:86 affliction_cold_resistance:86 affliction_fire_resistance:82 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,defences armour elemental resistance,
AfflictionNotableMilitarism,Notable,AfflictionNotableMilitarism,affliction_jewel,prefix,50,1,local_affliction_notable_militarism:1:1,affliction_armour:696 default:0,expansion_jewel_large:100 expansion_jewel_medium:100 has_affliction_notable:0 expansion_jewel_small:100 default:0,has_affliction_notable,resource life defences armour,
