# generated by scripts/census.py from raw/spike-GERWARIC_7694-2026-09-13.db, raw/cpp-userstore-GERWARIC_7694-2026-09-13.db, ../trade-query/data/items-2026-09-12.json
array,name,type,displayMode,value_templates,n_values,items,example
properties,Requires Sacrifice: {#},51,3,Fractal Thoughts,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Fractal Thoughts"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Kongming's Stratagem,1,1,"{""name"": ""Requires Sacrifice: {0}"", ""values"": [[""Kongming's Stratagem"", 10]], ""displayMode"": 3, ""type"": 51}"
properties,Requires Sacrifice: {#},51,3,Obscurantis,1,1,"{""name"": ""Requires Sacrifice: {0}"", ""values"": [[""Obscurantis"", 10]], ""displayMode"": 3, ""type"": 51}"
properties,Requires Sacrifice: {#} {#},51,3,The Whiteout|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Whiteout"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Wolverine|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Wolverine"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Dreamland|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Dreamland"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Transformation|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Transformation"", 20], [""x3"", 19]]"
properties,Requires Sacrifice: {#} {#},51,3,The Magma Crab|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Magma Crab"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Doryani's Epiphany|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Doryani's Epiphany"", 20], [""x2"", 19]]"
properties,Requires Sacrifice: {#} {#},51,3,The Fathomless Depths|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Fathomless Depths"", 20], [""x4"", 1"
properties,Requires Sacrifice: {#} {#},51,3,Earth Drinker|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Earth Drinker"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Hope|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Hope"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Journey|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Journey"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,A Dab of Ink|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""A Dab of Ink"", 20], [""x5"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Tyrant|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Tyrant"", 20], [""x5"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Sacred Orb|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Sacred Orb"", 18], [""x1"", 0]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Side Quest|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Side Quest"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Rebirth and Renewal|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Rebirth and Renewal"", 20], [""x2"", 19]"
properties,Requires Sacrifice: {#} {#},51,3,The Lord of Celebration|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Lord of Celebration"", 20], [""x2"","
properties,Requires Sacrifice: {#} {#},51,3,The Finishing Touch|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Finishing Touch"", 20], [""x1"", 19]"
properties,Requires Sacrifice: {#} {#},51,3,The Mad King|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Mad King"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Bijoux|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Bijoux"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Monochrome|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Monochrome"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Poet|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Poet"", 20], [""x5"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Deadly Joy|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Deadly Joy"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Parasitic Passengers|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Parasitic Passengers"", 20], [""x4"", 19"
properties,Requires Sacrifice: {#} {#},51,3,The Heroic Shot|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Heroic Shot"", 20], [""x1"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Cartographer|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Cartographer"", 20], [""x1"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Toxic Tidings|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Toxic Tidings"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Akil's Prophecy|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Akil's Prophecy"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Fletcher|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Fletcher"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Bear Woman|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Bear Woman"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Hunger|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Hunger"", 20], [""x5"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Wolven King's Bite|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Wolven King's Bite"", 20], [""x4"", "
properties,Requires Sacrifice: {#} {#},51,3,Lingering Remnants|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Lingering Remnants"", 20], [""x8"", 19]]"
properties,Requires Sacrifice: {#} {#},51,3,The Saint's Treasure|x#,2,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Saint's Treasure"", 20], [""x5"", 19"
properties,Requires Sacrifice: {#} {#},51,3,Orb of Horizons|x#,2,1,"{""name"": ""Requires Sacrifice: {0} {1}"", ""values"": [[""Orb of Horizons"", 18], [""x10"", 0]], ""displayMode"": 3, ""type"": 51}"
properties,Requires Sacrifice: {#} {#},51,3,Anarchy's Price|x#,2,1,"{""name"": ""Requires Sacrifice: {0} {1}"", ""values"": [[""Anarchy's Price"", 20], [""x7"", 19]], ""displayMode"": 3, ""type"": 51}"
properties,Requires Sacrifice: {#} {#},51,3,Ancient Orb|x#,2,1,"{""name"": ""Requires Sacrifice: {0} {1}"", ""values"": [[""Ancient Orb"", 18], [""x1"", 0]], ""displayMode"": 3, ""type"": 51}"
properties,Requires Sacrifice: {#} {#},51,3,Stacked Deck|x#,2,1,"{""name"": ""Requires Sacrifice: {0} {1}"", ""values"": [[""Stacked Deck"", 18], [""x10"", 0]], ""displayMode"": 3, ""type"": 51}"
properties,Resolve: {#}/{#},68,3,#|#,2,1,"{""name"": ""Resolve: {0}/{1}"", ""values"": [[""225"", 0], [""300"", 0]], ""displayMode"": 3, ""type"": 68}"
properties,Reward,76,0,Foil Ventor's Gamble,1,1,"{""displayMode"": 0, ""name"": ""Reward"", ""type"": 76, ""values"": [[""Foil Ventor's Gamble"", 10]]}"
properties,Reward: {#},52,3,Zerphi's Last Breath,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Zerphi's Last Breath"", 10]]}"
properties,Reward: {#},52,3,Grasping Nightshade,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Grasping Nightshade"", 10]]}"
properties,Reward: {#},52,3,Rumi's Concoction,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Rumi's Concoction"", 10]]}"
properties,Reward: {#},52,3,Saffell's Frame,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Saffell's Frame"", 10]]}"
properties,Reward: {#},52,3,Death's Oath,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Death's Oath"", 10]]}"
properties,Reward: {#},52,3,The Searing Touch,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Searing Touch"", 10]]}"
properties,Reward: {#},52,3,Kaom's Binding,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Kaom's Binding"", 10]]}"
properties,Reward: {#},52,3,Astral Projector,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Astral Projector"", 10]]}"
properties,Reward: {#},52,3,Beltimber Blade,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Beltimber Blade"", 10]]}"
properties,Reward: {#},52,3,Death Rush,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Death Rush"", 10]]}"
properties,Reward: {#},52,3,Lightning Coil,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Lightning Coil"", 10]]}"
properties,Reward: {#},52,3,Sin's Rebirth,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Sin's Rebirth"", 10]]}"
properties,Reward: {#},52,3,Mystic Refractor,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Mystic Refractor"", 10]]}"
properties,Reward: {#},52,3,Taryn's Shiver,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Taryn's Shiver"", 10]]}"
properties,Reward: {#},52,3,Maligaro's Virtuosity,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Maligaro's Virtuosity"", 10]]}"
properties,Reward: {#},52,3,Andvarius,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Andvarius"", 10]]}"
properties,Reward: {#},52,3,Shade of Solaris,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Shade of Solaris"", 10]]}"
properties,Reward: {#},52,3,Doomsower,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Doomsower"", 10]]}"
properties,Reward: {#},52,3,Carcass Jack,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Carcass Jack"", 10]]}"
properties,Reward: {#},52,3,Light of Lunaris,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Light of Lunaris"", 10]]}"
properties,Reward: {#},52,3,Prism Guardian,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Prism Guardian"", 10]]}"
properties,Reward: {#},52,3,Shavronne's Revelation,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Shavronne's Revelation"", 10]]}"
properties,Reward: {#},52,3,Chains of Command,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Chains of Command"", 10]]}"
properties,Reward: {#},52,3,Emperor's Vigilance,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Emperor's Vigilance"", 10]]}"
properties,Reward: {#},52,3,Cloak of Flame,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Cloak of Flame"", 10]]}"
properties,Reward: {#},52,3,Doomfletch,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Doomfletch"", 10]]}"
properties,Reward: {#},52,3,Lion's Roar,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Lion's Roar"", 10]]}"
properties,Reward: {#},52,3,The Fourth Vow,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Fourth Vow"", 10]]}"
properties,Reward: {#},52,3,Heatshiver,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Heatshiver"", 10]]}"
properties,Reward: {#},52,3,The Battle Within,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Battle Within"", 10]]}"
properties,Reward: {#},52,3,Blunderbore,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Blunderbore"", 10]]}"
properties,Reward: {#},52,3,Berek's Respite,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Berek's Respite"", 10]]}"
properties,Reward: {#},52,3,Mjölner,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Mjölner"", 10]]}"
properties,Reward: {#},52,3,Doryani's Fist,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Doryani's Fist"", 10]]}"
properties,Reward: {#},52,3,Varunastra,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Varunastra"", 10]]}"
properties,Reward: {#},52,3,Mon'tregul's Grasp,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Mon'tregul's Grasp"", 10]]}"
properties,Reward: {#},52,3,The Blood Dance,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Blood Dance"", 10]]}"
properties,Reward: {#},52,3,Fractal Thoughts,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Fractal Thoughts"", 10]]}"
properties,Reward: {#},52,3,Dreamfeather,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Dreamfeather"", 10]]}"
properties,Reward: {#},52,3,Tabula Rasa,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Tabula Rasa"", 10]]}"
properties,Reward: {#},52,3,The Magnate,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Magnate"", 10]]}"
properties,Reward: {#},52,3,Kaom's Heart,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Kaom's Heart"", 10]]}"
properties,Reward: {#},52,3,Cospri's Malice,1,1,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Cospri's Malice"", 10]]}"
properties,Reward: {#},52,3,Berek's Grip,1,1,"{""name"": ""Reward: {0}"", ""values"": [[""Berek's Grip"", 10]], ""displayMode"": 3, ""type"": 52}"
properties,Reward: {#},52,3,Jorrhast's Blacksteel,1,1,"{""name"": ""Reward: {0}"", ""values"": [[""Jorrhast's Blacksteel"", 10]], ""displayMode"": 3, ""type"": 52}"
properties,Scarab,84,0,#%,1,1,"{""displayMode"": 0, ""name"": ""Scarab"", ""type"": 84, ""values"": [[""22%"", 1]]}"
properties,Shaper Map,80,0,#%,1,1,"{""displayMode"": 0, ""name"": ""Shaper Map"", ""type"": 80, ""values"": [[""9%"", 1]]}"
properties,"Spell, AoE, Channelling, Lightning, Duration, Arcane, Movement, Travel, Blink",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, AoE, Channelling, Lightning, Duration, Arcane, Movement, Travel, Blink"", ""values"": []"
properties,"Spell, AoE, Chaos, Nova",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, AoE, Chaos, Nova"", ""values"": []}"
properties,"Spell, AoE, Duration, Cold",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, AoE, Duration, Cold"", ""values"": []}"
properties,"Spell, AoE, Duration, Lightning, Chaining, Orb",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, AoE, Duration, Lightning, Chaining, Orb"", ""values"": []}"
properties,"Spell, AoE, Physical, Nova",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, AoE, Physical, Nova"", ""values"": []}"
properties,"Spell, Duration",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, Duration"", ""values"": []}"
properties,"Spell, Duration, Cold, Vaal",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, Duration, Cold, Vaal"", ""values"": []}"
properties,"Spell, Minion, Duration, Prismatic",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, Minion, Duration, Prismatic"", ""values"": []}"
properties,"Spell, Minion, Duration, Vaal, Attack, Melee, Strike",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, Minion, Duration, Vaal, Attack, Melee, Strike"", ""values"": []}"
properties,"Spell, Movement, Duration, Fire",,0,,0,1,"{""name"": ""Spell, Movement, Duration, Fire"", ""values"": [], ""displayMode"": 0}"
properties,"Spell, Projectile, Physical, Duration",,0,,0,1,"{""displayMode"": 0, ""name"": ""Spell, Projectile, Physical, Duration"", ""values"": []}"
properties,Stored Experience: {#},31,3,#,1,1,"{""displayMode"": 3, ""name"": ""Stored Experience: {0}"", ""type"": 31, ""values"": [[""350000000"", 0]]}"
properties,"Support, Attack, Projectile, Trigger, AoE, Duration, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Support, Attack, Projectile, Trigger, AoE, Duration, Bow"", ""values"": []}"
properties,"Support, Hex, Spell, AoE, Chaos, Trigger",,0,,0,1,"{""displayMode"": 0, ""name"": ""Support, Hex, Spell, AoE, Chaos, Trigger"", ""values"": []}"
properties,"Support, Melee, Attack, Spell, Trigger",,0,,0,1,"{""name"": ""Support, Melee, Attack, Spell, Trigger"", ""values"": [], ""displayMode"": 0}"
properties,This item can be equipped by:\n{#},,3,"Vinderi, the Dismantler\nTullina, the Catburglar\nIsla, the Engineer",1,1,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Vinderi, the Dismantler\nTullina, the Catb"
properties,This item can be equipped by:\n{#},,3,"Niles, the Interrogator\nNenet, the Scout",1,1,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Niles, the Interrogator\nNenet, the Scout"""
properties,"Trap, Attack, AoE, Duration",,0,,0,1,"{""displayMode"": 0, ""name"": ""Trap, Attack, AoE, Duration"", ""values"": []}"
properties,"Trap, Spell, Duration, AoE, Lightning",,0,,0,1,"{""displayMode"": 0, ""name"": ""Trap, Spell, Duration, AoE, Lightning"", ""values"": []}"
properties,Unique Map,83,0,#%,1,1,"{""displayMode"": 0, ""name"": ""Unique Map"", ""type"": 83, ""values"": [[""5%"", 1]]}"
properties,"Warcry, Support, Melee, Attack",,0,,0,1,"{""name"": ""Warcry, Support, Melee, Attack"", ""values"": [], ""displayMode"": 0}"
properties,"[Attack], [AoESkill|AoE], [Melee], [Slam]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Attack], [AoESkill|AoE], [Melee], [Slam]"", ""values"": []}"
properties,"[Attack], [AoESkill|AoE], [Melee], [Strike]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Attack], [AoESkill|AoE], [Melee], [Strike]"", ""values"": []}"
properties,"[Attack], [AoESkill|AoE], [Projectile], [Lightning], [Chain|Chaining], [Repeat|Repeatable]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Attack], [AoESkill|AoE], [Projectile], [Lightning], [Chain|Chaining], [Repeat|Repeatable]"","
properties,"[Attack], [AoESkill|AoE], [Projectile], [Sustained], [Lightning], [DurationSkill|Duration], [Repeat|Repeatable]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Attack], [AoESkill|AoE], [Projectile], [Sustained], [Lightning], [DurationSkill|Duration], "
properties,"[Attack], [AoESkill|AoE], [Projectile], [Trigger], [Cold]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Attack], [AoESkill|AoE], [Projectile], [Trigger], [Cold]"", ""values"": []}"
properties,"[Attack], [Projectile], [Repeat|Repeatable]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Attack], [Projectile], [Repeat|Repeatable]"", ""values"": []}"
properties,[Block] chance,15,0,#%,1,1,"{""displayMode"": 0, ""name"": ""[Block] chance"", ""type"": 15, ""values"": [[""26%"", 0]]}"
properties,[Bow],109,0,,0,1,"{""displayMode"": 0, ""name"": ""[Bow]"", ""type"": 109, ""values"": []}"
properties,"[Buff], [Minion], [Persistent], [Fire], [DurationSkill|Duration]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Buff], [Minion], [Persistent], [Fire], [DurationSkill|Duration]"", ""values"": []}"
properties,[Mace|One Hand Mace],109,0,,0,1,"{""displayMode"": 0, ""name"": ""[Mace|One Hand Mace]"", ""type"": 109, ""values"": []}"
properties,"[Minion], [Buff], [AoESkill|AoE], [DurationSkill|Duration]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Minion], [Buff], [AoESkill|AoE], [DurationSkill|Duration]"", ""values"": []}"
properties,"[Minion], [Persistent], [Fire], [Detonator]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Minion], [Persistent], [Fire], [Detonator]"", ""values"": []}"
properties,[Quiver],109,0,,0,1,"{""displayMode"": 0, ""name"": ""[Quiver]"", ""type"": 109, ""values"": []}"
properties,[Rune|Rune],,0,,0,1,"{""displayMode"": 0, ""name"": ""[Rune|Rune]"", ""values"": []}"
properties,[Sceptre],109,0,,0,1,"{""displayMode"": 0, ""name"": ""[Sceptre]"", ""type"": 109, ""values"": []}"
properties,[Shield],109,0,,0,1,"{""displayMode"": 0, ""name"": ""[Shield]"", ""type"": 109, ""values"": []}"
properties,"[Spell], [AoESkill|AoE], [Fire], [DurationSkill|Duration], [Repeat|Repeatable]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Spell], [AoESkill|AoE], [Fire], [DurationSkill|Duration], [Repeat|Repeatable]"", ""values"": ["
properties,"[Spell], [AoESkill|AoE], [Lightning], [Cold], [Fire], [DurationSkill|Duration], [Curse], [Repeat|Repeatable]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Spell], [AoESkill|AoE], [Lightning], [Cold], [Fire], [DurationSkill|Duration], [Curse], [Re"
properties,"[Spell], [AoESkill|AoE], [Physical], [DurationSkill|Duration], [Curse], [Repeat|Repeatable]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[Spell], [AoESkill|AoE], [Physical], [DurationSkill|Duration], [Curse], [Repeat|Repeatable]"""
properties,[Spirit],25,0,#,1,1,"{""displayMode"": 0, ""name"": ""[Spirit]"", ""type"": 25, ""values"": [[""112"", 1]]}"
properties,[SupportGemCategory|Category],,0,Pierce,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Pierce"", 0]]}"
properties,[SupportGemCategory|Category],,0,Fortress,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Fortress"", 0]]}"
properties,[SupportGemCategory|Category],,0,Rapid Casting,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Rapid Casting"", 0]]}"
properties,[SupportGemCategory|Category],,0,Prolonged Duration,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Prolonged Duration"", 0]]}"
properties,[SupportGemCategory|Category],,0,Additional Projectiles,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Additional Projectiles"", 0]]}"
properties,[SupportGemCategory|Category],,0,Rapid Attacks,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Rapid Attacks"", 0]]}"
properties,[SupportGemCategory|Category],,0,Brutality,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Brutality"", 0]]}"
properties,[SupportGemCategory|Category],,0,Fire Attunement,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Fire Attunement"", 0]]}"
properties,[SupportGemCategory|Category],,0,Last Gasp,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Last Gasp"", 0]]}"
properties,[SupportGemCategory|Category],,0,Zenith,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Zenith"", 0]]}"
properties,[SupportGemCategory|Category],,0,Seal,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Seal"", 0]]}"
properties,[SupportGemCategory|Category],,0,Swift Affliction,1,1,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Swift Affliction"", 0]]}"
properties,[SupportGem|Support],,0,,0,1,"{""displayMode"": 0, ""name"": ""[SupportGem|Support]"", ""values"": []}"
properties,"[SupportGem|Support], [Attack]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Attack]"", ""values"": []}"
properties,"[SupportGem|Support], [Fire]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Fire]"", ""values"": []}"
properties,"[SupportGem|Support], [Minion], [Persistent], [DurationSkill|Duration]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Minion], [Persistent], [DurationSkill|Duration]"", ""values"": []}"
