row_key,name,base,league,entries_bound,variants_considered,selections_considered,fitting_labels,outcome_strict,either_strict,fitting_selections,outcome,either,moved_by,lines_rescaled,catalyst_quality,catalyst_descriptor,catalyst_percent,other_arrays,fit_line_flags,none_reason,none_line
a1e766ec1c5e,Darkray Vectors,Dragonscale Boots,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
ee1f33b44062,Voidwalker,Murder Boots,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
9812c26eae6b,Gang's Momentum,Legion Boots,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
07bbd51f6cb6,Mark of the Doubting Knight,Platinum Kris,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
d26f8f881edd,Ungil's Gauche,Boot Knife,Standard,1,3,3,Current;Pre 1.1.0,several,yes,Current;Pre 1.1.0,several,yes,,0,no,,,,,,
6522d4724ec9,Vulconus,Demon Dagger,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,number-outside-range,40% increased Global Critical Strike Chance
0198c7199f82,The Consuming Dark,Fiend Dagger,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
4f2fb76d636b,White Wind,Imperial Skean,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,number-outside-range,30% increased Global Critical Strike Chance
97422db5eab1,Darkness Enthroned,Stygian Vise,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
8096ad74900b,Prismweave,Rustic Sash,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c8210c972e09,Bound Fate,Cloth Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8de011e86a1b,Nevalius Inheritance,Cloth Belt,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,7% increased maximum Life
a0a1ac311d84,Immortal Flesh,Leather Belt,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
7da708cd81f4,Perseverance,Vanguard Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d6c1450dfba4,Belt of the Deceiver,Heavy Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a1618875b2cf,Umbilicus Immortalis,Leather Belt,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,9% increased maximum Energy Shield
f63f4ab4598b,Soulthirst,Cloth Belt,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Zealotry has 17% increased Aura Effect
ee04213dd566,Foulborn Dyadian Dawn,Heavy Belt,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
e49e309966ff,Chain of Endurance,Chain Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
efc8ba0879aa,The Druggery,Cloth Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
16e057b100af,Gluttony,Leather Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
3504bc62e869,Feastbind,Rustic Sash,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
eb3addca9140,Bisco's Leash,Heavy Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a4ef31fbdea5,The Arkhon's Tools,Cloth Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
4f8197ddc638,Kaom's Binding,Heavy Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
cc1ac1908ec3,Meginord's Girdle,Heavy Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
6835bdfefead,Ashcaller,Goat's Horn,Standard,1,5,5,Current,one,no,Current,one,no,,0,no,,,,,,
a04dda0483cb,The Poet's Pen,Somatic Wand,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
28dbc0d36c4c,Mystic Refractor,Pagan Wand,Standard,1,2,2,Current;Pre 3.29.0,several,yes,Current;Pre 3.29.0,several,yes,,0,no,,,,,,
c34ac537f9df,Lifesprig,Driftwood Wand,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Regenerate 6 Life over 1 second when you Cast a Spell
bc0b96a2446e,Obliteration,Omen Wand,Standard,1,6,6,,none,no,,none,no,,0,no,,,,,no-text-match,20% increased Area of Effect
d19a38b0c37a,Twyzel,Blasting Wand,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Attacks fire 2 additional Projectiles when in Off Hand
4fa351bccf3f,Storm Prison,Spiraled Wand,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
d8f64910204b,Unlight Extant,Sage Wand,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
a7b1530ab17e,Moonsorrow,Kinetic Wand,Standard,1,5,5,Current,one,no,Current,one,no,,0,no,,,,,,
3df04f31e5d8,Rearguard,Blunt Arrow Quiver,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
86b17f24ef31,Maloney's Mechanism,Ornate Quiver,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
865e6e3a80e4,Blackgleam,Blazing Arrow Quiver,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
8348c82faffb,Saemus' Gift,Feathered Arrow Quiver,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
5f3f17ab7bcd,Skirmish,Two-Point Arrow Quiver,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Attack Skills have +1 to maximum number of Summoned Totems
2d9a7cb9aae4,Maloney's Nightfall,Vile Arrow Quiver,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
95d21542e71a,Soul Strike,Spike-Point Arrow Quiver,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,29 to 68 Added Fire Damage with Bow Attacks
4c31ea512b17,Jiquani's Potential,Imperial Staff,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,16% increased maximum Life
ae1827e74b12,Taryn's Shiver,Maelström Staff,Standard,1,5,5,,none,no,,none,no,,0,no,,,,,no-text-match,25% increased Area of Effect
f044c6ebe5f7,Agnerod West,Imperial Staff,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
5c5914247abe,Soulwrest,Ezomyte Staff,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
3d93c12b32ed,Realmshaper,Iron Staff,Standard,1,4,4,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
6c23fb225554,Agnerod East,Imperial Staff,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
95b87e236e5e,The Stormheart,Royal Staff,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
81576b1ce82d,Pillar of the Caged God,Iron Staff,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
740db827cb47,Sire of Shards,Serpentine Staff,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
ece2e574faa7,The Grey Spire,Judgement Staff,Standard,1,4,4,,none,no,,none,no,,0,no,,,,,number-outside-range,6% increased Attack Speed
23135bb6f8ca,Razor of the Seventh Sun,Midnight Blade,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
9ecc0d1cc6e9,Paradoxica,Vaal Rapier,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,veiledMods,,,
969e341f0828,Edge of Madness,Etched Greatsword,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
a7ea852144f9,Oro's Sacrifice,Infernal Sword,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
a5ff61da6809,Daresso's Passion,Estoc,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
8f78e768e99a,Ewar's Mirage,Antique Rapier,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
3b6f9f862806,Hyaon's Fury,Legion Sword,Standard,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
8b55a2c3ec58,Ahn's Might,Midnight Blade,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b089ce4c4e37,Fidelitas' Spike,Jagged Foil,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
acf1ddaccb05,Foulborn Severed in Sleep,Cutlass,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
14d2fd35e568,Lakishu's Blade,Elegant Sword,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cdec7e8a2eb5,Aurumvorax,Basket Rapier,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
a5410f4d6f1d,Yaomac's Accord,Vaal Sceptre,Standard,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
8a8e80e20bcf,Cameria's Maul,Gavel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
26474ecd2ac8,Flesh-Eater,Dream Mace,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
b09792581fa8,Balefire,Opal Sceptre,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
3bbf4fd27088,The Monastery Bell,Dream Mace,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
6b95927481a8,Brain Rattler,Meatgrinder,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
61f44e9ab8c8,Kongor's Undying Rage,Terror Maul,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
2e46d60fa93c,Clayshaper,Rock Breaker,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,Grants Level 12 Summon Stone Golem Skill
203fbf863540,Jorrhast's Blacksteel,Steelhead,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
30c8d8291e79,Foulborn Frostbreath,Ornate Mace,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
e261286d067e,Gorebreaker,Spiked Club,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Extra gore
8e1cc9a98c4d,Callinellus Malleus,Auric Mace,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
f766a7347542,The Black Cane,Royal Sceptre,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
83090c5c8ebf,Earendel's Embrace,Grinning Fetish,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
1c2f220f1a65,Praxis,Paua Ring,Standard,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
8039b2a6cda8,Tasalio's Sign,Sapphire Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
25c8539fc896,Soulbound,Paua Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
02fd99bfe3c9,Ixchel's Temptation,Gold Ring,Standard,1,1,1,,none,no,only,one,no,catalyst,1,yes,Attribute,197,,,,
0d604d823a4f,Circle of Nostalgia,Amethyst Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,19% increased Mana Regeneration Rate
9530051197e7,The Will of Uul-Netol,Organic Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e16317d0c4ef,Berek's Grip,Two-Stone Ring,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
2be626a3e4d4,The Hungry Loop,Unset Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
645b0be81f38,Circle of Fear,Sapphire Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,4% increased Attack Speed
9b29b7541b2e,The Hateful Accuser,Nameless Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
2797696bf610,Heartbound Loop,Moonstone Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
0fe7e5e8859b,Tawhanuku's Timing,Moonstone Ring,Standard,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
cd355b5a96f3,Ventor's Gamble,Gold Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
5b1bbdd7d6b2,Redblade Band,Unset Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
38b21351b9a8,Valyrium,Moonstone Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
ab0d1b4ae88a,Valako's Sign,Topaz Ring,Standard,1,4,4,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
20fe60cdc3c4,Grattus Signet,Diamond Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
4689f2ca6829,Malachai's Artifice,Unset Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
708a359e954b,Storm Secret,Topaz Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
5daa73caab31,Berek's Respite,Two-Stone Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a96bd41f8bfd,Doedre's Damning,Paua Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a1fda873bad0,Icefang Orbit,Iron Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
60d04af98907,Ngamahu's Sign,Ruby Ring,Standard,1,4,4,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
985d6aff6cca,Kikazaru,Topaz Ring,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
59333e3c7ff0,Megalomaniac,Medium Cluster Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
08b2cf969d4c,Foulborn The Blue Dream,Cobalt Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
2c8e330eff20,Wraithlord,Bone Circlet,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
9c890241c509,Devoto's Devotion,Nightmare Bascinet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
1ba52bc136e9,Thrillsteel,Barbute Helmet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
4d3228b50c70,Rime Gaze,Mind Cage,Standard,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
2cff105c6261,Crown of the Inward Eye,Prophet Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
85aeef3886be,The Broken Crown,Prophet Crown,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
397f95e0ad11,Glimpse of Chaos,Vaal Mask,Standard,1,13,13,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,Can have up to 5 Implicit Modifiers while Item has this Modifier
a39ad1be95d8,Memory Vault,Praetor Crown,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Projectile Gems
90f0dc5dee7d,Elevore,Wolf Pelt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d764b2985706,Eye of Malice,Callous Mask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
84b2d8265598,Mark of the Red Covenant,Tribal Circlet,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,(10-15)% increased Stun and Block Recovery
04496ab6be5c,Hrimnor's Resolve,Samnite Helmet,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,10% increased Stun and Block Recovery
6c2e9fa4653c,Speaker's Wreath,Prophet Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
28b4f9e82bfe,Honourhome,Soldier Helmet,Standard,1,4,4,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
8d6a30503141,Ahn's Contempt,Praetor Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e808c1624089,Willclash,Golden Mask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e8b62434aaac,Wreath of Phrecia,Iron Circlet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d1873682d17f,Fractal Thoughts,Vaal Mask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
aa092e90aae3,Starkonja's Head,Silken Hood,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d5dd6e556607,Heatshiver,Leather Hood,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
179c5c58e67f,Voll's Vision,Praetor Crown,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Trap or Mine Gems
60d018de838b,Astramentis,Onyx Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
c6a632036be1,Venarius' Astrolabe,Astrolabe Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
9c1150d1f884,Star of Wraeclast,Ruby Amulet,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
e421f45fddcb,Carnage Heart,Onyx Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
00c667839283,Replica Dragonfang's Flight,Onyx Amulet,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
3d225cb1878a,Eye of Chayula,Onyx Amulet,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+1% to all maximum Resistances
70a13ddb552d,Tavukai,Coral Amulet,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,4% Chance to Block Spell Damage
8849c861f004,Blightwell,Clutching Talisman,Standard,1,3,3,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
58fcb28729e7,Bloodsoaked Medallion,Amber Amulet,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,number-outside-range,32% increased Global Critical Strike Chance
33a32729a4b1,Marylene's Fallacy,Lapis Amulet,Standard,1,5,5,,none,no,,none,no,,0,no,,,,,no-text-match,Anger has 15% increased Aura Effect
465d41f2a958,The Anvil,Amber Amulet,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
67213d99858f,The Aylardex,Agate Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a91f8758f321,Rashkaldor's Patience,Jade Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
130f91287a5a,Hyrri's Truth,Jade Amulet,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
45335d597359,Karui Ward,Jade Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
08d7e97d93e0,Maligaro's Cruelty,Turquoise Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f227af2d0d1e,Willowgift,Jade Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
23bdf2147fcc,Retaliation Charm,Citrine Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
1020ce8c5546,Tombfist,Steelscale Gauntlets,Standard,1,11,561,,none,no,Current | One Abyssal Socket | Murderous: Fortify | Searching: Blind,one,no,selection,0,no,,,,,,
e7db1e5c371d,Gravebind,Hydrascale Gauntlets,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f38d7ba0e44e,Vixen's Entrapment,Embroidered Gloves,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
66f2ff2ddd74,Doedre's Tenure,Velvet Gloves,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
cc0b81e473ec,Shadows and Dust,Clasped Mitts,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
22ddac268a6d,Foulborn Kalisa's Grace,Samite Gloves,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
bda4c50e0170,The Embalmer,Carnal Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f82efe813204,Hand of the Lords,Carnal Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
319d52224cbe,Snakebite,Assassin's Mitts,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
e63f1c687fad,Mercenary's Lot,Slink Gloves,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
040cfdd886f6,Surgebinders,Dragonscale Gauntlets,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cd7b9d7d729c,Aukuna's Will,Clasped Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
791e07d587d8,Stormseeker,Ambush Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
aae319e56624,Slitherpinch,Bronzescale Gauntlets,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a4b019edb0b9,Empire's Grasp,Goliath Gauntlets,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
39b028b3224a,Sadima's Touch,Wool Gloves,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
1cadccb56945,Wyrmsign,Wyrmscale Gauntlets,Standard,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
45903a240e9b,Painseeker,Shagreen Gloves,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
98e80c2ca677,Nuro's Harp,Harbinger Bow,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
beb6e0f293cc,The Gluttonous Tide,Citadel Bow,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
bc3bb12a45ee,Chin Sol,Assassin Bow,Standard,1,7,7,Current,one,no,Current,one,no,,0,no,,,,,,
f2f780c9b696,Xoph's Inception,Citadel Bow,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d846ee566da3,Infractem,Decimation Bow,Standard,1,5,5,Current,one,no,Current,one,no,,0,no,,,,,,
2e2d66669226,Malachai's Loop,Harmonic Spirit Shield,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
a3224ed5b889,Mahuxotl's Machination,Steel Kite Shield,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
96119c1b93db,Kaltenhalt,Painted Buckler,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
2de78ec21f17,Crest of Perandus,Pine Buckler,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
407d13915cf1,Dawnbreaker,Colossal Tower Shield,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
baf9ace4f909,Foulborn Esh's Mirror,Vaal Spirit Shield,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
eac465713b44,Vix Lunaris,Cardinal Round Shield,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b4c055e8f6b1,Thousand Teeth Temu,Vaal Buckler,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
f59fe784cb47,Zeel's Amplifier,Polished Spiked Shield,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
881361e627bb,Rise of the Phoenix,Mosaic Kite Shield,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
229442b5f716,Foulborn Kongming's Stratagem,Ancient Spirit Shield,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
fd396a5d49c8,Foulborn The Oppressor,Elegant Round Shield,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
2169aa4ee102,Chernobog's Pillar,Ebony Tower Shield,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
d343aa76c2c2,Foulborn The Harvest,Jasper Chopper,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
e02283be3def,Limbsplit,Woodsplitter,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
191325367e13,Debeon's Dirge,Despot Axe,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
2a5ab9eab4b6,Relentless Fury,Decorative Axe,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
634d8fcadbd0,The Grey Wind,Spectral Axe,Standard,1,2,2,Current;Pre 3.29.0,several,yes,Current;Pre 3.29.0,several,yes,,0,no,,,,,,
65a2ff5e8144,Dyadus,Infernal Axe,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
47c9198c1a40,Wildslash,Awl,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
8e03136c6f63,Cybil's Paw,Thresher Claw,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
dacb659e3070,Bloodplay,Stiletto,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cb8a4b738473,Cold Iron Point,Ezomyte Dagger,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
4267fe210ce3,Bino's Kitchen Knife,Slaughter Knife,Standard,1,4,4,,none,no,,none,no,,0,no,,,,,no-text-match,"On Killing a Poisoned Enemy, Enemies within 3 metres are Poisoned, and you and"
92d8bec7716d,Widowmaker,Boot Blade,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
79d9fc01b6c8,Prismatic Eclipse,Twilight Blade,Standard,1,5,5,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
29cb6653a32c,The Princess,Sabre,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
4a210a14c479,Aurumvorax,Basket Rapier,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c61c1e89c06f,Cospri's Malice,Jewelled Foil,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
f815b3de3552,Ephemeral Edge,Dusk Blade,Standard,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
45ec9e06ba1c,Queen's Decree,Ornate Sword,Standard,1,4,4,Current;Pre 3.26.0,several,yes,Current;Pre 3.26.0,several,yes,,0,no,,,,,,
125c9b8af89f,The Wasp Nest,Throat Stabber,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
069fdc42ad19,Last Resort,Nailed Fist,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7de8eca33c31,Advancing Fortress,Gut Ripper,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
4f8afb7c7eef,Wildslash,Awl,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
63e557c14196,Mortem Morsu,Fright Claw,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
3fb7ed3da2a1,The Wise Oak,Bismuth Flask,Standard,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
3531d22b5dae,Lion's Roar,Granite Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
a3ad2a633edf,Rotgut,Quicksilver Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
32f018ccf623,Forbidden Taste,Quartz Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
8b208d87faa4,The Overflowing Chalice,Sulphur Flask,Standard,1,2,2,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
f88cc8d98d1a,Rumi's Concoction,Granite Flask,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
da53c117e381,Doedre's Elixir,Greater Mana Flask,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Gain 3 Endurance Charges on use
6bc4d27f4457,Atziri's Promise,Amethyst Flask,Standard,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
2cf09b585717,Asenath's Mark,Iron Circlet,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
